websiteSku,graceSku,family,category,familyId,productGroupId,plateSha256,state,reason
GBSleek5RollSlDot,GB-SLK-CLR-5ML-ROL-SLDT,Sleek,Glass Bottle,sleek-5ml-clear-13-415,kh75mpbn6k79b5321wfczhzbqx8dpdxv,d5ada7c3ebcf0e8ca25815bf161909913bed75d75cf0a7930b7951534c2736c8,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBSleek5MtlRollSlDot' does not match website SKU 'GBSleek5RollSlDot'
GBGrce55AnSpGl,GB-GRC-CLR-55ML-ASP-GLD,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7ec2rpt08e9bz3nm6bnx1dmx8dqbac,1d3871cd9f9e09a5c29db0a3f9d9f53056ce70cfcdd54f0f95efc5dda730d698,held_with_reason,ValueError: explicit component-layer mapping required
GBSpry3mlClWht,GB-SPR-CLR-3ML-WHT,Cylinder,Glass Bottle,cylinder-3.3ml-clear-12mm,kh78ggmcz9yg9pqeshm10w52qs8dqgpd,2a594a9028b0bd66c32045eafa85b852fede2c18029d82ca1fc7f6bc20790e99,kit_complete,
GBSlk100SpryShnGl,GB-SLK-CLR-100ML-SPR-SGLD,Sleek,Glass Bottle,sleek-100ml-clear-18-415,kh70rk5rngmd4bb3wz3qt000218dq5mb,a0a4b308f86b2763ca4db95a5b1970f31f1b11d207a6c1578674484f25e6fe53,held_with_reason,ValueError: explicit component-layer mapping required
GBVGr1DrmBlkDropper,GB-VIA-CLR-3ML-04,Vial,Glass Bottle,vial-4ml-green-13-425,kh70jq1xmpk5r9hsgpefrce1g18dpk2j,59f7b8e86e65c77b5a43c78dc21d81d88b4933fe8bf8f310387cccb1dda555fc,held_with_reason,ValueError: explicit component-layer mapping required
GBCyl5RollCuMatt,GB-CYL-CLR-5ML-ROL-MCPR,Cylinder,Glass Bottle,cylinder-5ml-clear-13-415,kh7cg4q3te980y8e8pzh55tk458dpqtf,fac6752784f1c4bf714a0b7474f08eabb298d11a858ddcdff74337e34532b398,kit_complete,
GBTulip6MtlRollBlkSh,GB-CYL-CLR-6ML-MRL-SBLK,Tulip,Glass Bottle,tulip-6ml-clear-13-415,kh7ack9n008kwgs9vej2ks0jv18dpvkx,a643140b9bdbbe306c145598b0da2bbc8692df3a026215d7e2fea750aceb5aa4,held_with_reason,ValueError: explicit component-layer mapping required
GBCrcl100AnSpTslMtSl,GB-CIR-CLR-100ML-AST-MSLV,Circle,Glass Bottle,circle-100ml-clear-18-415,kh790g6nnexr4nnk1xw3s7akyn8dpmrv,622fef0e49491f34285f1dea71acdf742ed90103793264ed5911d4ce413a6ae6,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBEmp100AnSpTslLvn,GB-EMP-CLR-100ML-AST-LVN,Empire,Glass Bottle,empire-100ml-clear-18-415,kh7bmpmvfzr721bz7gfz841y1x8dqn0y,0910aa35d4e13943c669cd03a897582575ab1bd7a5df67787bec91b252335b81,kit_candidate,
GBDiva30SpryShnBlk,GB-DVA-CLR-30ML-SPR-SBLK,Diva,Glass Bottle,diva-30ml-clear-18-415,kh77pjb5596y1axv0w1yj7yt6d8dp6gw,429fce49f45dbc7c3592200fb4f939cf7eda95c63dc14fdd2a1467917fc0115d,kit_candidate,
GBFlair15MtlRollBlkSh,GB-FLR-CLR-15ML-MRL-SBLK,Flair,Glass Bottle,flair-15ml-clear-13-415,kh73hfrmdk6tqw6ew9hhx0kkv18dqwpg,a19775e325eeacff547bf9f585e47bc77636234ea0952bbb7585fc1ba72d13ab,held_with_reason,ValueError: explicit component-layer mapping required
GBTallCyl9SprySlSh,GB-CYL-CLR-9ML-SPR-SSLV-02,Cylinder,Glass Bottle,cylinder-9ml-clear-13-415,kh70m7s3aqcw0nt62fprtd2g7d8dpe7b,cfd1a8236889d6a6eb27fb6069dd737f353e8e88de26c48e50e787261656e881,kit_complete,
GBFlair15SpryBlkSh,GB-FLR-CLR-15ML-SPR-SBLK,Flair,Glass Bottle,flair-15ml-clear-13-415,kh776sp4exn1qpwx5qf8d3hshs8dp35m,72afc2df810c133cbbc6d60bd8ed11db4f528be5a898c61e5ac7fed355101952,held_with_reason,ValueError: explicit component-layer mapping required
GBFlair15MtlRollSlDot,GB-FLR-CLR-15ML-MRL-SLDT,Flair,Glass Bottle,flair-15ml-clear-13-415,kh73hfrmdk6tqw6ew9hhx0kkv18dqwpg,a479156efe10db99dcdd909f31307a43dd567403c327b6a972bb407181bb6600,held_with_reason,ValueError: explicit component-layer mapping required
GBFlair15MtlRollGlMatt,GB-FLR-CLR-15ML-MRL-MGLD,Flair,Glass Bottle,flair-15ml-clear-13-415,kh73hfrmdk6tqw6ew9hhx0kkv18dqwpg,ec2fc861c5a68bf6a2d4aff8929cf04aac27e7da379bc28878a179492d41e24a,held_with_reason,ValueError: explicit component-layer mapping required
GBElgFrst100AnSpTslPnk,GB-ELG-FRS-100ML-AST-PNK,Elegant,Glass Bottle,elegant-100ml-frosted-18-415,kh75n92jg7y4d0d03gv1y46gzx8dq683,616a7c617ca16759252216e48d7cc2d18d60aef0641c83d66d2278e0d5ef7fdb,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBBstnBlu2ozWhtDropperShnSlTrim,GB-BSR-CBL-60ML-WHT-T-03,Boston Round,Glass Bottle,boston-round-60ml-cobalt-blue-20-400,kh7e5h1vzrdbtz42t9rqcg81sx8dq4sz,2cac833430ce93b2ffeb756bc45662ceb8fbe71181a0461c127199be89e9c9fd,held_with_reason,ValueError: explicit component-layer mapping required
GBSqr15RollCuMatt,GB-SQR-CLR-15ML-ROL-MCPR,Square,Glass Bottle,square-15ml-clear-13-415,kh77mt8xzt1q6zqjrpdh047dbh8dpgj4,060b31cf397dfacfa007b9fbbefe89bf3f25a967358f18f63d38b99ff611a27b,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBSqr15MtlRollCuMatt' does not match website SKU 'GBSqr15RollCuMatt'
CJClr5mlClrCap,CJ-JAR-CLR-5ML-CLR,Cream Jar,Glass Jar,cream-jar-5ml-clear-27mm,kh7dd2t9n6h0fzzawtew1vp9vs8dqmhd,7b042904666f895b38459b886b57180aa2f9e721be49c8b78a35f3907279cfd1,held_with_reason,ValueError: explicit component-layer mapping required
GBElgFrst100AnSpTslWht,GB-ELG-FRS-100ML-AST-WHT,Elegant,Glass Bottle,elegant-100ml-frosted-18-415,kh75n92jg7y4d0d03gv1y46gzx8dq683,79e93c2bc34692fe642b9db2fe4ccad27ea63e42c7ed8f2c85a9d830d63f6a06,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBCrcl50SpryShnGl,GB-CIR-CLR-50ML-SPR-SGLD,Circle,Glass Bottle,circle-50ml-clear-18-415,kh7e3g4z8aq9fz11vrvvp3qgen8dpf6v,67a768af9665f038d5e3f52f56670bcdd8ef71c483ecf4eade8f0a30e2fdc2c9,kit_candidate,
GBBstnBlu1ozBlkCapSht,GB-BSR-CBL-30ML-BLK-S,Boston Round,Glass Bottle,boston-round-30ml-cobalt-blue-20-400,kh78xmwqbv64gbbjxzkrhg7qms8dqpes,7471b44e7761178f216b68416dc4741302f0b783208946f3300ff6d025dd2817,held_with_reason,ValueError: explicit component-layer mapping required
GBTulipAmb5RollSlMatt,GB-CYL-AMB-5ML-ROL-MSLV,Tulip,Glass Bottle,tulip-5ml-amber-13-415,kh77gyjb623mye6rq0r66ypynx8dqemv,63c4d7b7b297575d8d085824ce758e7f00b426c865fb8af35ab7b0a26b6d11c3,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBTulipAmb5MtlRollSlMatt' does not match website SKU 'GBTulipAmb5RollSlMatt'
GBTulipAmb5RollGlMatt,GB-CYL-AMB-5ML-ROL-MGLD,Tulip,Glass Bottle,tulip-5ml-amber-13-415,kh77gyjb623mye6rq0r66ypynx8dqemv,370a4661bd119ba69fde0d15a4a2276e97414f7b684a910c32b520ab523ddc62,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBTulipAmb5MtlRollGlMatt' does not match website SKU 'GBTulipAmb5RollGlMatt'
LBCrcl50LtnMtSl,LB-CIR-CLR-50ML-LPM-MSLV,Circle,Glass Bottle,circle-50ml-clear-18-415,kh770trf92we2a9zeedfb68g7s8dpcfz,42bc37deda47200d9c9925d811cf18de65d646131f17f1de94a10ee2a535b470,kit_candidate,
GBRect10MtlRollSlDot,GB-RCT-CLR-10ML-MRL-SLDT-01,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh7ddwsy7tdsc2f6t43bckq1jx8dqkdk,ea3d757ae72c8413ad2aeeeda55197b28be2e7e50145d564bd9942a24e3f5b8b,held_with_reason,ValueError: explicit component-layer mapping required
GBDiva30SpryMtSl,GB-DVA-CLR-30ML-SPR-MSLV,Diva,Glass Bottle,diva-30ml-clear-18-415,kh77pjb5596y1axv0w1yj7yt6d8dp6gw,665a0f8e75d0d8a1fd930271d393dd0fb02844d0b3523a38082c7c8a128da730,kit_candidate,
GBElg15RollSlSh,GB-ELG-CLR-15ML-ROL-SSLV,Elegant,Glass Bottle,elegant-15ml-clear-13-415,kh7dr014bv0n0h54mxx45w7dpd8dpqwy,7ec9f502e31b778d0507e7d2dfee24649046f04e9925c4490b63f1fb48f26a4c,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBElg15MtlRollSlSh' does not match website SKU 'GBElg15RollSlSh'
Spry17-415ShnSl,CMP-SPR-SSLV-17-415,Sprayer,Component,sprayer-17-415,kh7akxxbgc8er1edhbpj2grr698dqnpc,7c6f1f2d1f09f22830a1e4c0419b655e4065b1c862934ff4548e2cf2ebbe8881,kit_not_applicable,Component product supplies a photographed part to container kits.
GBRnd128SpryShnGl,GB-RND-CLR-128ML-SPR-SGLD,Round,Glass Bottle,round-128ml-clear-18-415,kh72zmkgadvw4xpbrefffcx77h8dpgf2,6da39b2ce72244ca8a1632d1ae60140bf123cdfc6d23457ce675c3615ed69a09,kit_candidate,
GBGrce55AnSpTslIvyGl,GB-GRC-CLR-55ML-AST-IVGD,Grace,Glass Bottle,grace-55ml-clear-18-415,kh74n3sgwraejbd854a4h9d6158dqbzx,28071628240a010d5c07360e079364180d2edd3f45ba2c68e83038db193d7454,held_with_reason,ValueError: explicit component-layer mapping required
GBTulip6MtlRollSlMatt,GB-CYL-CLR-6ML-MRL-MSLV,Tulip,Glass Bottle,tulip-6ml-clear-13-415,kh7ack9n008kwgs9vej2ks0jv18dpvkx,740dc87f444e87248efbcb5e45a5153f718c395d4a78500a90b44f015cdf6f8c,held_with_reason,ValueError: explicit component-layer mapping required
GBBstnBlu1ozWhtDropper,GB-BSR-CBL-30ML-WHT-T-01,Boston Round,Glass Bottle,boston-round-30ml-cobalt-blue-20-400,kh73sfz15bankpnj62myjyh54n8dppwh,0949b3812b026b85b1f5b92a984acc268ebfa7ac39c7b5b5748f3e6e8f243d1d,held_with_reason,ValueError: explicit component-layer mapping required
GBCyl5MtlRollSlMatt,GB-CYL-CLR-5ML-MRL-MSLV,Cylinder,Glass Bottle,cylinder-5ml-clear-13-415,kh7cg4q3te980y8e8pzh55tk458dpqtf,247390ece63fc694882b9a403f01560692c607d4d999a2756f82773f4aca77a9,kit_complete,
Spry17-415Tur,CMP-SPR-CLR-17-415,Sprayer,Component,sprayer-17-415,kh7akxxbgc8er1edhbpj2grr698dqnpc,4bd6d6ea02b09f86ad85287e69141753ea6602fa5ab29fdfda44d81aed6955e7,kit_not_applicable,Component product supplies a photographed part to container kits.
GBTulip6SpryCuMatt,GB-CYL-CLR-6ML-SPR-MCPR,Tulip,Glass Bottle,tulip-6ml-clear-13-415,kh79qpnesrkgxrj70b76ccefvs8dpy5k,1c552955e4469b1dd9934b2657cff04b6125b49d529004b0e2c14349fa6ebfe5,held_with_reason,ValueError: explicit component-layer mapping required
Spry17-415MattSl,CMP-SPR-SLV-17-415,Sprayer,Component,sprayer-17-415,kh7akxxbgc8er1edhbpj2grr698dqnpc,3487e4cf8b8da738d6adc886f2f891c1b6ee6972c9ddc9e4d1ce4e06f2e98986,kit_not_applicable,Component product supplies a photographed part to container kits.
GBRoyal13WhtSht,GB-VIA-WHT-13ML-WHT-S,Royal,Glass Bottle,royal-13ml-clear-13-415,kh7ffc6p83zt74536b8sdgcgn98dpevk,f403f4e880747c038f66723f5b8149a878fc28089dd3252a44a50cf33ea572c1,held_with_reason,ValueError: explicit component-layer mapping required
Alu65mlLotionPumpBlack,AB-ALU-CLR-65ML-LPM-BLK,Aluminum Bottle,Aluminum Bottle,aluminum-bottle-65ml-clear-20-410,kh79c9ztmfahwxnt8km5d15wc98dqdpf,55310da434251e7bab729cd59c9356beb089dfae015c79b13e55aad3ee4ef6d1,held_with_reason,ValueError: explicit component-layer mapping required
GBElgFrst15Gl,GB-ELG-FRS-15ML-SGLD-T,Elegant,Glass Bottle,elegant-15ml-frosted-13-415,kh7c0h4rr1vktb8r5cbjm0zv1n8dqrch,1718b921293b208b3af1200e0959d703c107c87874018114dbf85c1699d2554b,kit_candidate,
GBBstnAmb2ozRollonShnBlk,GB-BSR-AMB-60ML-RBL-SBLK,Boston Round,Glass Bottle,boston-round-60ml-amber-20-400,kh79h0rk045gy6sxmgx2y856f98dp0xq,acaa98c4d94ab9bc55aeafd439557ca787f729d21146e23f6b0c6fbc659567f5,held_with_reason,ValueError: explicit component-layer mapping required
Alu250mlSprayBlack,AB-ALU-CLR-250ML-SPR-BLK,Aluminum Bottle,Aluminum Bottle,aluminum-bottle-250ml-clear-20-410,kh7c29t6nzngz0tcp5asbppp7d8dpge8,e5e78ddb91abf5403d70ffc1390dd0f76d6b38519f0785cd441f03e92255d81e,held_with_reason,ValueError: layer 3 blending/opacity requires source review
GBRoyal13SprySlSh,GB-RYL-CLR-13ML-SPR-SSLV,Royal,Glass Bottle,royal-13ml-clear-13-415,kh78gg0y786db54t4q27bnrq4n8dqdd0,3d1dff50f28ad343fbdc43baa6e26ce22135ff7c845ee2651194129e4accf970,held_with_reason,ValueError: explicit component-layer mapping required
GBElgFrst60SpryCu,GB-ELG-FRS-60ML-SPR-CPR,Elegant,Glass Bottle,elegant-60ml-frosted-18-415,kh77zrxewnzan5a9ec3qchgq0x8dps7r,cdc07523bd3c8d9ca44683da0d1849eaacb86664e662ae59a9b1d41cf511b222,kit_candidate,
LBRnd128LtnShnGl,LB-RND-CLR-128ML-LPM-SGLD,Round,Glass Bottle,round-128ml-clear-18-415,kh7bbrdzbfmhhqgmfz7t84qtpx8dpvb5,a586b19a00aa946525c6df2733e6583650d9de5901f0dc21144d5af0ad48beb8,kit_candidate,
GBEmp50AnSpBlk,GB-EMP-CLR-50ML-ASP-BLK,Empire,Glass Bottle,empire-50ml-clear-18-415,kh773xad8bj1bfanygqxxycs418dqj2g,251d1602df5272a8660bcb5f201a53a1f9aa904698041af4232ac9bb33104cdc,kit_candidate,
GBTulip6RollBlkSh,GB-CYL-CLR-6ML-ROL-SBLK,Tulip,Glass Bottle,tulip-6ml-clear-13-415,kh7ack9n008kwgs9vej2ks0jv18dpvkx,a643140b9bdbbe306c145598b0da2bbc8692df3a026215d7e2fea750aceb5aa4,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBTulip6MtlRollBlkSh' does not match website SKU 'GBTulip6RollBlkSh'
GBEmp50AnSpTslGl,GB-EMP-CLR-50ML-AST-GLD,Empire,Glass Bottle,empire-50ml-clear-18-415,kh718de3tx1244dtaryp6gapqn8dpwem,fbff546c6d38c1fa13ca5ec8f618ad82a77b01a12d7785e8763282d490199ef7,held_with_reason,ValueError: visible non-pixel layer requires source review
AnSpTsl18-415IvySl,CMP-SPR-IVSL-18-415-02,Sprayer,Component,sprayer-18-415,kh7fgvmtebqfxc2mxkc08yd4xx8dpjy9,31bb76bb5ded9d8898bd30ac037e3d8037dc9db138f3b4b1dbde5239f19d57d6,kit_not_applicable,Component product supplies a photographed part to container kits.
LBDiva30LtnCu,LB-DVA-CLR-30ML-LPM-CPR,Diva,Glass Bottle,diva-30ml-clear-18-415,kh77n5s51ema4xt7yjv5xa6g6x8dp5d5,433ad7fb7b34725191d43cdbf896c10254ae4ce750429cb42f3599433b9cef33,kit_candidate,
GBSlm100AnSpTslIvyGl,GB-SLM-CLR-100ML-AST-IVGD,Slim,Glass Bottle,slim-100ml-clear-18-415,kh7e6srjc2vv6p77334tg5r5ah8dpwsw,1d645615c3a87d644b4847af45da4a485e4567f2aa788bec1277bfa90b4cd782,held_with_reason,ValueError: explicit component-layer mapping required
GBTallCylFrst9BlkSht,GB-CYL-FRS-9ML-S-01,Cylinder,Glass Bottle,cylinder-9ml-frosted-13-415,kh79x3kb9scsk0bqmw5gwjwxp98dpfkn,c38ca4c2c63cc22d048120bd4f338c1ab797f436fbf5fa9b41bbbd909258ceeb,kit_complete,
CPRoll13-415SlMt,CMP-ROC-MSLV-13415,Roll-On Cap,Component,roll-on-cap-13-415,kh7bdnfy7xtf0pqm9rc8aa8f9h8dqzme,4bbc28f8305f2393e28ab4f35e4ecbbe087165601e19ccfc8e746e4eb1aa9fb8,kit_not_applicable,Component product supplies a photographed part to container kits.
Drp20-4001ozShnGlTrimBlkBulb,CMP-DRP-BKGD-20400-76,Dropper,Component,dropper-20-400,kh769q707yn2r1r3hzy1e20f458dpbh2,32fdd72007216e47b0a94656bf71ed3b5d90b1d0a5ca5af89c533430997f6639,kit_not_applicable,Component product supplies a photographed part to container kits.
GBRoyal13RollSlMatt,GB-RYL-CLR-13ML-ROL-MSLV,Royal,Glass Bottle,royal-13ml-clear-13-415,kh7aan510gwjs6x0qcvwsgc49n8dq8zt,76351c972c51646c2545a640c1974f13f66bc4193f6a6d574bee57cdbbc6eeb4,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBRoyal13MtlRollSlMatt' does not match website SKU 'GBRoyal13RollSlMatt'
GBRoyal13SprySlMatt,GB-RYL-CLR-13ML-SPR-MSLV,Royal,Glass Bottle,royal-13ml-clear-13-415,kh78gg0y786db54t4q27bnrq4n8dqdd0,7d5b2472b71368b63eb4c77b224c1bded296eafe5dbd7551cd4b1f7169e2b638,held_with_reason,ValueError: explicit component-layer mapping required
GBElg15Gl,GB-ELG-CLR-15ML-GLD-T,Elegant,Glass Bottle,elegant-15ml-clear-13-415,kh77y5hp4cfkmyc9fgfe219apd8dqez5,652f0823603841ef71b79057e7454abb0e25d0983469fe954927e23c13623fdf,kit_candidate,
GBSleek5WhtSht,GB-SLK-WHT-5ML-WHT-S,Sleek,Glass Bottle,sleek-5ml-clear-13-415,kh71f4ndc10xd49wf0ytjqmx3d8dp8zn,4a934667848f1c905552b9e4adaafb1bb412cfeffbb6b3847ac2f5ace799350b,held_with_reason,ValueError: explicit component-layer mapping required
GBElg100AnSpTslBlk,GB-ELG-CLR-100ML-AST-BLK,Elegant,Glass Bottle,elegant-100ml-clear-18-415,kh7e7avwnjney3jstaqddtez0s8dqvxn,4335a3eb2cbbed0c376711c9af0331141dad9d3631486958cdf8ce9313e046bf,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBTallRect10MtlRollGlMatt,GB-RCT-CLR-10ML-MRL-MGLD-02,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh79nfxrjrmbpg4thz4kspk5s58dp5c3,197aa096f6ae723dba6a05a069d181c82654142ab1ac3d41b179b0a9db8a29f0,held_with_reason,ValueError: explicit component-layer mapping required
LBCyl100LtnShnBlk,LB-CYL-CLR-100ML-LPM-SBLK,Cylinder,Glass Bottle,cylinder-100ml-clear-18-415,kh77zxzj7ep82gc34pd4wq45yx8dq3qw,ee414f8da3d3dd7ede4791aea6b5e74b03d3ca3b7c00cbf7e3030bea32f9c6b1,kit_complete,
GBCrcl30SpryBlk,GB-CIR-BLK-30ML-SPR-BLK,Circle,Glass Bottle,circle-30ml-clear-15-415,kh72tpngha1jahjhkqxkxmfzgx8dpgm8,7525f4c5f53dfd08a95cc81257371f2a07c0eb24166ed4e3237ef3994506585c,kit_candidate,
LBElgFrst100LtnCu,LB-ELG-FRS-100ML-LPM-CPR,Elegant,Glass Bottle,elegant-100ml-frosted-18-415,kh76vdwbpkgp94qt4e9b7mptxs8dpjyj,ecc8544afdd91312a0b37ddeaef8ab9741bf8cc3bab92214313ca39160d0ceb2,kit_candidate,
GBCrclFrst100SpryMtGl,GB-CIR-FRS-100ML-SPR-MGLD,Circle,Glass Bottle,circle-100ml-frosted-18-415,kh7dyt3q8z4mcwbg6wwgzf05258dpps2,68a6795d98c5df026384c6b456fd4ce6bb3761806b7d18c1f269f59f3ae120e6,kit_candidate,
CpRoll17-415ShnBlk,CMP-ROC-SBLK-17415,Roll-On Cap,Component,roll-on-cap-17-415,kh7btbz7wzbffdbhe5c3g6q09x8dp33e,e2cc12a9551ae0c643d8c1247dfea0d8864791231691dcbe997e2f44008f07c2,kit_not_applicable,Component product supplies a photographed part to container kits.
GBTallCylFrst9SpryBluMatt,GB-CYL-FRS-9ML-03,Cylinder,Glass Bottle,cylinder-9ml-frosted-13-415,kh764c7yt1jax42dt4fsqgg7ks8dpnj7,4e21d671f3293a93221d6ffa561a90e84fac489275fbfd4fe3389a7622c30f51,kit_complete,
LBCrclFrst100LtnShnSl,LB-CIR-FRS-100ML-LPM-SSLV,Circle,Glass Bottle,circle-100ml-frosted-18-415,kh77bf5263pxmzrqmxj6ddwz498dpqjd,5532e9924b3339698b7de1fc0113219995ff5dad81c6199f2ce51406dec76dfd,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBCrclFrst100SpryShnSl' does not match website SKU 'LBCrclFrst100LtnShnSl'
GBCrcl100AnSpTslRed,GB-CIR-CLR-100ML-AST-RED,Circle,Glass Bottle,circle-100ml-clear-18-415,kh790g6nnexr4nnk1xw3s7akyn8dpmrv,55f2423e01abd37df3c88bcf1f0daeab07ef2a438706e446db42e08fe95a918d,held_with_reason,Qualified source still requires explicit component-layer mapping.
LBElgFrst60LtnMtGl,LB-ELG-FRS-60ML-LPM-MGLD,Elegant,Glass Bottle,elegant-60ml-frosted-18-415,kh76qnxp8bd52252hzchbzzxx58dq1kw,a3c252b0af26a219f70f3759445529142d90245a494b73214a449f4bbe10136b,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBElgFrst60SpryMtGl' does not match website SKU 'LBElgFrst60LtnMtGl'
GBSlk50SpryShnGl,GB-SLK-CLR-50ML-SPR-SGLD,Sleek,Glass Bottle,sleek-50ml-clear-18-415,kh7f475r9bmq4567vd4t1ndv4x8dqnqh,f10d3de5ce8e6d96e9b1793dd827d469806fee7d5f709cdcac13ca62c4695edc,held_with_reason,ValueError: explicit component-layer mapping required
LBElgFrst100WhtClOvrCp,LB-ELG-FRS-100ML-LPM-OVCP-T,Elegant,Glass Bottle,elegant-100ml-frosted-18-415,kh76vdwbpkgp94qt4e9b7mptxs8dpjyj,fa348627a1d06f62b621a141b8128bdf8bf6e918a2582362526d478438de6564,held_with_reason,Qualified source still requires explicit component-layer mapping.
GBRoyal13RollGlMatt,GB-RYL-CLR-13ML-ROL-MGLD,Royal,Glass Bottle,royal-13ml-clear-13-415,kh7aan510gwjs6x0qcvwsgc49n8dq8zt,1dfa93dd0944270e35da3da51f881fbc89711b01976bb9fa1a36935c8e2cfc77,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBRoyal13MtlRollGlMatt' does not match website SKU 'GBRoyal13RollGlMatt'
CP13-415Sl,CMP-CAP-SLV-13-415-01,Roll-On Cap,Component,roll-on-cap-13-415,kh70j9764yw1zzge3ejxan8ygs8dqg27,ecf59906c6ec854a81322cc37ead312c05c2b97ace4ea1556ebec94bae795f26,kit_not_applicable,Component product supplies a photographed part to container kits.
GBRect10Gl,GB-RCT-CLR-10ML-GLD-T-01,Rectangle,Glass Bottle,rectangle-10ml-clear-13-415,kh775pnwzb9bj3gde31qe8vmxs8dqv1n,642138378c1620c561e368db810011ba4299a63ef8e23680183059e12c20213c,held_with_reason,ValueError: explicit component-layer mapping required
GBEmp50AnSpTslMtSl,GB-EMP-CLR-50ML-AST-MSLV,Empire,Glass Bottle,empire-50ml-clear-18-415,kh718de3tx1244dtaryp6gapqn8dpwem,7eed9858ac6c60aff26ffb3f993b807bf524475c7f68c61282ebafbaa8b952c5,held_with_reason,ValueError: visible non-pixel layer requires source review
GBElgFrst15SpryBlkSh,GB-ELG-FRS-15ML-SPR-BLK-02,Elegant,Glass Bottle,elegant-15ml-frosted-13-415,kh732gz599djwkk9g7fsgd070d8dpbnv,dc5476e23f286e7cacff890bfbc34517e547c32a6da8e5fe8f82ad43959500aa,kit_candidate,
GBRoyal13RollGlSh,GB-RYL-CLR-13ML-ROL-SGLD,Royal,Glass Bottle,royal-13ml-clear-13-415,kh7aan510gwjs6x0qcvwsgc49n8dq8zt,a70c4efbc8d88194f977541334f5213f369e470cb9ac96e8db05992747935cb6,held_with_reason,Source recovery or identity reconciliation required: source_preflight:front source basename 'GBRoyal13MtlRollGlSh' does not match website SKU 'GBRoyal13RollGlSh'
GBTallCylFrst9RollSlSh,GB-CYL-FRS-9ML-T-19,Cylinder,Glass Bottle,cylinder-9ml-frosted-13-415,kh7en6gmhng3tbc86e2pyxgb698dpsgp,9284b97f1014f536d3ef8d953fa126beffab7fa7d6dd34b654c46c9d3349f846,kit_complete,
GBSlm100AnSpTslIvySl,GB-SLM-CLR-100ML-AST-IVSL,Slim,Glass Bottle,slim-100ml-clear-18-415,kh7e6srjc2vv6p77334tg5r5ah8dpwsw,2085fcf1802bbdcda3d0255d13bfe2fc3c1dae79dbd32cef51c1ba1983186f5a,held_with_reason,ValueError: explicit component-layer mapping required
GBBstnAmb15mlWhtDropperGlTrim,GB-BSR-AMB-15ML-WHT-T-02,Boston Round,Glass Bottle,boston-round-15ml-amber-18-400,kh70b67y176d4jftmy5xyd930x8dp2jn,05a83d94f12996e1a0d4c1012a837087d418ae44224b4adf10192efdfba399b8,held_with_reason,ValueError: explicit component-layer mapping required
GBCyl5RollPinkDot,GB-CYL-CLR-5ML-ROL-PKDT,Cylinder,Glass Bottle,cylinder-5ml-clear-13-415,kh7cg4q3te980y8e8pzh55tk458dpqtf,e6f43b955b35959d8922aac8f418b752b85caebdcba28c7dd95e0c2c5aa9bfac,kit_complete,
GBSlm50AnSpTslPnk,GB-SLM-CLR-50ML-AST-PNK,Slim,Glass Bottle,slim-50ml-clear-18-415,kh7drwrgz79zjnwj58cx27jsx58dq5jw,00d9977e8aceaa7d5535d0fae70b56b5724c5defbd797e753b3bdb8ed8336e0f,held_with_reason,ValueError: explicit component-layer mapping required
CJFrst40BlkCap,CJ-JAR-FRS-40ML-01,Cream Jar,Glass Jar,cream-jar-40ml-frosted-48-400,kh79bt7saqq6mkmattdevv5qn58dqefv,37101af9d09242577be6b04b1b8a9e0b2d0ff312f22eb93c2aa5c81dbc8c2a48,held_with_reason,ValueError: hidden layer 2 requires source review
GBEmp50AnSpRed,GB-EMP-CLR-50ML-ASP-RED,Empire,Glass Bottle,empire-50ml-clear-18-415,kh773xad8bj1bfanygqxxycs418dqj2g,7135c7ff163a4eaaffeac4190136d0c4188341135486dca492a8dfc09ffe767e,kit_candidate,
GBFlair15Sl,GB-VIA-CLR-15ML-SLV-T-01,Flair,Glass Bottle,flair-15ml-clear-13-415,kh7da009vam1n9g72d2fv8dv6d8dp7t6,fa7ca60d469c19e5e44b683d20d8a59041c8ba6736b4539e5c66f6e2a47c347e,held_with_reason,ValueError: explicit component-layer mapping required
