Handle,Title,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Status
elegant-60ml-clear-18-415-dropper,,SKU,GB-ELG-CLR-60ML-DRP-GLD,GB-ELG-CLR-60ML-DRP-GLD,shopify,1000,deny,manual,1.90,
elegant-60ml-clear-18-415-dropper,,SKU,GB-ELG-CLR-60ML-DRP-CPR,GB-ELG-CLR-60ML-DRP-CPR,shopify,1000,deny,manual,1.90,
slim-30ml-clear-18-415-reducer,30 ml Clear Slim Reducer Bottle,SKU,GB-SLM-CLR-30ML-RDC-BKLT,GB-SLM-CLR-30ML-RDC-BKLT,shopify,1000,deny,manual,1.75,active
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-SGLD,GB-SLM-CLR-30ML-RDC-SGLD,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-SBLK-T,GB-SLM-CLR-30ML-RDC-SBLK-T,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-SBLK,GB-SLM-CLR-30ML-RDC-SBLK,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-BRLT,GB-SLM-CLR-30ML-RDC-BRLT,shopify,1000,deny,manual,1.75,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-LBLT,GB-SLM-CLR-30ML-RDC-LBLT,shopify,1000,deny,manual,1.75,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-SSLV,GB-SLM-CLR-30ML-RDC-SSLV,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-MSLV-T,GB-SLM-CLR-30ML-RDC-MSLV-T,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-MSLV,GB-SLM-CLR-30ML-RDC-MSLV,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-WHT,GB-SLM-CLR-30ML-RDC-WHT,shopify,1000,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-PKLT,GB-SLM-CLR-30ML-RDC-PKLT,shopify,1000,deny,manual,1.75,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-IVLT,GB-SLM-CLR-30ML-RDC-IVLT,shopify,1000,deny,manual,1.75,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-MSLV-01,GB-SLM-CLR-30ML-RDC-MSLV-01,,0,deny,manual,1.47,
slim-30ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-30ML-RDC-SBLK-01,GB-SLM-CLR-30ML-RDC-SBLK-01,,0,deny,manual,1.47,
round-128ml-clear-18-415-perfumespray,128 ml Clear Round Bottle,SKU,GB-RND-CLR-128ML-SPR-CPR,GB-RND-CLR-128ML-SPR-CPR,shopify,1000,deny,manual,3.05,active
round-128ml-clear-18-415-perfumespray,,SKU,GB-RND-CLR-128ML-SPR-MGLD,GB-RND-CLR-128ML-SPR-MGLD,shopify,1000,deny,manual,3.05,
round-128ml-clear-18-415-perfumespray,,SKU,GB-RND-CLR-128ML-SPR-SGLD,GB-RND-CLR-128ML-SPR-SGLD,shopify,1000,deny,manual,3.05,
round-128ml-clear-18-415-perfumespray,,SKU,GB-RND-CLR-128ML-SPR-SBLK,GB-RND-CLR-128ML-SPR-SBLK,shopify,1000,deny,manual,3.05,
round-128ml-clear-18-415-perfumespray,,SKU,GB-RND-CLR-128ML-SPR-MSLV,GB-RND-CLR-128ML-SPR-MSLV,shopify,1000,deny,manual,3.05,
round-128ml-clear-18-415-perfumespray,,SKU,GB-RND-CLR-128ML-SPR-SSLV,GB-RND-CLR-128ML-SPR-SSLV,shopify,1000,deny,manual,3.05,
diva-46ml-clear-18-415-reducer,46 ml Clear Diva Reducer Bottle,SKU,GB-DVA-CLR-46ML-RDC-BKLT,GB-DVA-CLR-46ML-RDC-BKLT,shopify,1000,deny,manual,2.50,active
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-SGLD,GB-DVA-CLR-46ML-RDC-SGLD,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-SBLK-T,GB-DVA-CLR-46ML-RDC-SBLK-T,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-SBLK,GB-DVA-CLR-46ML-RDC-SBLK,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-BRLT,GB-DVA-CLR-46ML-RDC-BRLT,shopify,1000,deny,manual,2.50,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-LBLT,GB-DVA-CLR-46ML-RDC-LBLT,shopify,1000,deny,manual,2.50,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-SSLV,GB-DVA-CLR-46ML-RDC-SSLV,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-MSLV-T,GB-DVA-CLR-46ML-RDC-MSLV-T,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-MSLV,GB-DVA-CLR-46ML-RDC-MSLV,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-WHT,GB-DVA-CLR-46ML-RDC-WHT,shopify,1000,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-PKLT,GB-DVA-CLR-46ML-RDC-PKLT,shopify,1000,deny,manual,2.50,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-IVLT,GB-DVA-CLR-46ML-RDC-IVLT,shopify,1000,deny,manual,2.50,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-MSLV-01,GB-DVA-CLR-46ML-RDC-MSLV-01,,0,deny,manual,2.22,
diva-46ml-clear-18-415-reducer,,SKU,GB-DVA-CLR-46ML-RDC-SBLK-01,GB-DVA-CLR-46ML-RDC-SBLK-01,,0,deny,manual,2.22,
round-128ml-frosted-18-415-perfumespray,128 ml Frosted Round Bottle,SKU,GB-RND-FRS-128ML-SPR-CPR,GB-RND-FRS-128ML-SPR-CPR,shopify,1000,deny,manual,3.55,active
round-128ml-frosted-18-415-perfumespray,,SKU,GB-RND-FRS-128ML-SPR-MGLD,GB-RND-FRS-128ML-SPR-MGLD,shopify,1000,deny,manual,3.55,
round-128ml-frosted-18-415-perfumespray,,SKU,GB-RND-FRS-128ML-SPR-MSLV,GB-RND-FRS-128ML-SPR-MSLV,shopify,1000,deny,manual,3.55,
round-128ml-frosted-18-415-perfumespray,,SKU,GB-RND-FRS-128ML-SPR-SGLD,GB-RND-FRS-128ML-SPR-SGLD,shopify,1000,deny,manual,3.55,
round-128ml-frosted-18-415-perfumespray,,SKU,GB-RND-FRS-128ML-SPR-SBLK,GB-RND-FRS-128ML-SPR-SBLK,shopify,1000,deny,manual,3.55,
round-128ml-frosted-18-415-perfumespray,,SKU,GB-RND-FRS-128ML-SPR-SSLV,GB-RND-FRS-128ML-SPR-SSLV,shopify,1000,deny,manual,3.55,
elegant-60ml-frosted-18-415-dropper,60 ml Frosted Elegant Dropper Bottle,SKU,GB-ELG-FRS-60ML-DRP-SLV,GB-ELG-FRS-60ML-DRP-SLV,shopify,1000,deny,manual,2.40,active
elegant-60ml-frosted-18-415-dropper,,SKU,GB-ELG-FRS-60ML-DRP-GLD,GB-ELG-FRS-60ML-DRP-GLD,shopify,1000,deny,manual,2.40,
elegant-60ml-frosted-18-415-dropper,,SKU,GB-ELG-FRS-60ML-DRP-CPR,GB-ELG-FRS-60ML-DRP-CPR,shopify,1000,deny,manual,2.40,
elegant-60ml-frosted-18-415-antiquespray-tassel,60 ml Frosted Elegant Vintage Bulb Spray Bottle with Tassel,SKU,GB-ELG-FRS-60ML-AST-GLD,GB-ELG-FRS-60ML-AST-GLD,shopify,1000,deny,manual,6.85,active
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-IVGD,GB-ELG-FRS-60ML-AST-IVGD,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-LVN,GB-ELG-FRS-60ML-AST-LVN,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-PNK,GB-ELG-FRS-60ML-AST-PNK,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-IVSL,GB-ELG-FRS-60ML-AST-IVSL,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-RED,GB-ELG-FRS-60ML-AST-RED,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-WHT,GB-ELG-FRS-60ML-AST-WHT,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-MSLV,GB-ELG-FRS-60ML-AST-MSLV,shopify,1000,deny,manual,6.85,
elegant-60ml-frosted-18-415-antiquespray-tassel,,SKU,GB-ELG-FRS-60ML-AST-BLK,GB-ELG-FRS-60ML-AST-BLK,shopify,1000,deny,manual,6.85,
diva-46ml-frosted-18-415-reducer,46 ml Frosted Diva Reducer Bottle,SKU,GB-DVA-FRS-46ML-T-30,GB-DVA-FRS-46ML-T-30,shopify,1000,deny,manual,3.00,active
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-39,GB-DVA-FRS-46ML-T-39,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-38,GB-DVA-FRS-46ML-T-38,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-37,GB-DVA-FRS-46ML-T-37,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-31,GB-DVA-FRS-46ML-T-31,shopify,1000,deny,manual,3.00,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-33,GB-DVA-FRS-46ML-T-33,shopify,1000,deny,manual,3.00,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-40,GB-DVA-FRS-46ML-T-40,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-35,GB-DVA-FRS-46ML-T-35,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-34,GB-DVA-FRS-46ML-T-34,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-41,GB-DVA-FRS-46ML-T-41,shopify,1000,deny,manual,2.72,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-36,GB-DVA-FRS-46ML-T-36,shopify,1000,deny,manual,3.00,
diva-46ml-frosted-18-415-reducer,,SKU,GB-DVA-FRS-46ML-T-32,GB-DVA-FRS-46ML-T-32,shopify,1000,deny,manual,3.00,
slim-100ml-clear-18-415-reducer,100 ml Clear Slim Reducer Bottle,SKU,GB-SLM-CLR-100ML-RDC-IVLT,GB-SLM-CLR-100ML-RDC-IVLT,shopify,1000,deny,manual,2.30,active
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-PKLT,GB-SLM-CLR-100ML-RDC-PKLT,shopify,1000,deny,manual,2.30,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-SGLD,GB-SLM-CLR-100ML-RDC-SGLD,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-SBLK-T,GB-SLM-CLR-100ML-RDC-SBLK-T,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-SBLK,GB-SLM-CLR-100ML-RDC-SBLK,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-BRLT,GB-SLM-CLR-100ML-RDC-BRLT,shopify,1000,deny,manual,2.30,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-LBLT,GB-SLM-CLR-100ML-RDC-LBLT,shopify,1000,deny,manual,2.30,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-SSLV,GB-SLM-CLR-100ML-RDC-SSLV,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-MSLV-T,GB-SLM-CLR-100ML-RDC-MSLV-T,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-MSLV,GB-SLM-CLR-100ML-RDC-MSLV,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-WHT,GB-SLM-CLR-100ML-RDC-WHT,shopify,1000,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-BKLT,GB-SLM-CLR-100ML-RDC-BKLT,shopify,1000,deny,manual,2.30,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-MSLV-01,GB-SLM-CLR-100ML-RDC-MSLV-01,,0,deny,manual,2.02,
slim-100ml-clear-18-415-reducer,,SKU,GB-SLM-CLR-100ML-RDC-SBLK-01,GB-SLM-CLR-100ML-RDC-SBLK-01,,0,deny,manual,2.02,
circle-50ml-clear-18-415-reducer,50 ml Clear Circle Reducer Bottle,SKU,GB-CIR-CLR-50ML-RDC-BKLT,GB-CIR-CLR-50ML-RDC-BKLT,shopify,1000,deny,manual,1.85,active
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-SSLV,GB-CIR-CLR-50ML-RDC-SSLV,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-SGLD,GB-CIR-CLR-50ML-RDC-SGLD,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-IVLT,GB-CIR-CLR-50ML-RDC-IVLT,shopify,1000,deny,manual,1.85,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-PKLT,GB-CIR-CLR-50ML-RDC-PKLT,shopify,1000,deny,manual,1.85,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-SBLK-T,GB-CIR-CLR-50ML-RDC-SBLK-T,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-SBLK,GB-CIR-CLR-50ML-RDC-SBLK,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-BRLT,GB-CIR-CLR-50ML-RDC-BRLT,shopify,1000,deny,manual,1.85,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-LBLT,GB-CIR-CLR-50ML-RDC-LBLT,shopify,1000,deny,manual,1.85,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-MSLV-T,GB-CIR-CLR-50ML-RDC-MSLV-T,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-WHT,GB-CIR-CLR-50ML-RDC-WHT,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-MSLV,GB-CIR-CLR-50ML-RDC-MSLV,shopify,1000,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-MSLV-01,GB-CIR-CLR-50ML-RDC-MSLV-01,,0,deny,manual,1.57,
circle-50ml-clear-18-415-reducer,,SKU,GB-CIR-CLR-50ML-RDC-SBLK-01,GB-CIR-CLR-50ML-RDC-SBLK-01,,0,deny,manual,1.57,
round-128ml-clear-18-415-dropper,128 ml Clear Round Dropper Bottle,SKU,GB-RND-CLR-128ML-DRP-SLV,GB-RND-CLR-128ML-DRP-SLV,shopify,1000,deny,manual,2.20,active
round-128ml-clear-18-415-dropper,,SKU,GB-RND-CLR-128ML-DRP-GLD,GB-RND-CLR-128ML-DRP-GLD,shopify,1000,deny,manual,2.20,
round-128ml-clear-18-415-dropper,,SKU,GB-RND-CLR-128ML-DRP-CPR,GB-RND-CLR-128ML-DRP-CPR,shopify,1000,deny,manual,2.20,
cap-closure-18-415,Cap & Closure — Thread 18-415,SKU,CMP-CAP-BRN-18415-LTR,CMP-CAP-BRN-18415-LTR,shopify,1000,deny,manual,0.55,active
cap-closure-18-415,,SKU,CMP-CAP-LBRN-18415-LTR,CMP-CAP-LBRN-18415-LTR,shopify,1000,deny,manual,0.55,
cap-closure-18-415,,SKU,CMP-CAP-IVY-18415-LTR,CMP-CAP-IVY-18415-LTR,shopify,1000,deny,manual,0.55,
cap-closure-18-415,,SKU,CMP-CAP-PNK-18415-LTR,CMP-CAP-PNK-18415-LTR,shopify,1000,deny,manual,0.55,
cap-closure-18-415,,SKU,CMP-CAP-SGLD-18415-S,CMP-CAP-SGLD-18415-S,shopify,1000,deny,manual,0.27,
cap-closure-18-415,,SKU,CMP-CAP-SBLK-18415-T,CMP-CAP-SBLK-18415-T,shopify,1000,deny,manual,0.27,
cap-closure-18-415,,SKU,CMP-CAP-SSLV-18415-S,CMP-CAP-SSLV-18415-S,shopify,1000,deny,manual,0.27,
cap-closure-18-415,,SKU,CMP-CAP-MSLV-18415-T,CMP-CAP-MSLV-18415-T,shopify,1000,deny,manual,0.27,
cap-closure-18-415,,SKU,CMP-CAP-WHT-18415-T,CMP-CAP-WHT-18415-T,shopify,1000,deny,manual,0.27,
cap-closure-18-415,,SKU,CMP-CAP-BLK-18415-LTR,CMP-CAP-BLK-18415-LTR,shopify,1000,deny,manual,0.55,
cap-closure-18-415,,SKU,CMP-CAP-MSLV-18415-S,CMP-CAP-MSLV-18415-S,shopify,1000,deny,manual,0.27,
circle-50ml-frosted-18-415-reducer,50 ml Frosted Circle Reducer Bottle,SKU,GB-CIR-FRS-50ML-RDC-BLK,GB-CIR-FRS-50ML-RDC-BLK,shopify,1000,deny,manual,2.35,active
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-SGLD,GB-CIR-FRS-50ML-RDC-SGLD,shopify,1000,deny,manual,2.07,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-SBLK-T,GB-CIR-FRS-50ML-RDC-SBLK-T,shopify,1000,deny,manual,2.07,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-SBLK,GB-CIR-FRS-50ML-RDC-SBLK,shopify,1000,deny,manual,2.07,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-01,GB-CIR-FRS-50ML-RDC-01,shopify,1000,deny,manual,2.35,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-02,GB-CIR-FRS-50ML-RDC-02,shopify,1000,deny,manual,2.35,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-SSLV,GB-CIR-FRS-50ML-RDC-SSLV,shopify,1000,deny,manual,2.07,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-MSLV,GB-CIR-FRS-50ML-RDC-MSLV,shopify,1000,deny,manual,2.07,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-WHT,GB-CIR-FRS-50ML-RDC-WHT,shopify,1000,deny,manual,2.07,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-PNK,GB-CIR-FRS-50ML-RDC-PNK,shopify,1000,deny,manual,2.35,
circle-50ml-frosted-18-415-reducer,,SKU,GB-CIR-FRS-50ML-RDC-SBLK-01,GB-CIR-FRS-50ML-RDC-SBLK-01,,0,deny,manual,2.07,
diva-30ml-clear-18-415-antiquespray,30 ml Clear Diva Vintage Bulb Spray Bottle,SKU,GB-DVA-CLR-30ML-ASP-BLK,GB-DVA-CLR-30ML-ASP-BLK,shopify,1000,deny,manual,5.90,active
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-MSLV,GB-DVA-CLR-30ML-ASP-MSLV,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-WHT,GB-DVA-CLR-30ML-ASP-WHT,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-RED,GB-DVA-CLR-30ML-ASP-RED,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-GLD,GB-DVA-CLR-30ML-ASP-GLD,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-IVGD,GB-DVA-CLR-30ML-ASP-IVGD,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-IVSL,GB-DVA-CLR-30ML-ASP-IVSL,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-LVN,GB-DVA-CLR-30ML-ASP-LVN,shopify,1000,deny,manual,5.90,
diva-30ml-clear-18-415-antiquespray,,SKU,GB-DVA-CLR-30ML-ASP-PNK,GB-DVA-CLR-30ML-ASP-PNK,shopify,1000,deny,manual,5.90,
cylinder-50ml-clear-18-415-reducer,50 ml Clear Cylinder Reducer Bottle,SKU,GB-CYL-CLR-50ML-RDC-BKLT,GB-CYL-CLR-50ML-RDC-BKLT,shopify,1000,deny,manual,1.95,active
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-SGLD,GB-CYL-CLR-50ML-RDC-SGLD,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-SBLK-T,GB-CYL-CLR-50ML-RDC-SBLK-T,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-SBLK,GB-CYL-CLR-50ML-RDC-SBLK,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-BRLT,GB-CYL-CLR-50ML-RDC-BRLT,shopify,1000,deny,manual,1.95,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-LBLT,GB-CYL-CLR-50ML-RDC-LBLT,shopify,1000,deny,manual,1.95,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-SSLV,GB-CYL-CLR-50ML-RDC-SSLV,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-MSLV-T,GB-CYL-CLR-50ML-RDC-MSLV-T,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-MSLV,GB-CYL-CLR-50ML-RDC-MSLV,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-WHT,GB-CYL-CLR-50ML-RDC-WHT,shopify,1000,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-PKLT,GB-CYL-CLR-50ML-RDC-PKLT,shopify,1000,deny,manual,1.95,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-IVLT,GB-CYL-CLR-50ML-RDC-IVLT,shopify,1000,deny,manual,1.95,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-MSLV-01,GB-CYL-CLR-50ML-RDC-MSLV-01,,0,deny,manual,1.67,
cylinder-50ml-clear-18-415-reducer,,SKU,GB-CYL-CLR-50ML-RDC-SBLK-01,GB-CYL-CLR-50ML-RDC-SBLK-01,,0,deny,manual,1.67,
round-128ml-frosted-18-415-dropper,128 ml Frosted Round Dropper Bottle,SKU,GB-RND-FRS-128ML-DRP-SLV,GB-RND-FRS-128ML-DRP-SLV,shopify,1000,deny,manual,2.70,active
round-128ml-frosted-18-415-dropper,,SKU,GB-RND-FRS-12ML-DRP-SGLD,GB-RND-FRS-12ML-DRP-SGLD,shopify,1000,deny,manual,2.70,
round-128ml-frosted-18-415-dropper,,SKU,GB-RND-FRS-128ML-DRP-CPR,GB-RND-FRS-128ML-DRP-CPR,shopify,1000,deny,manual,2.70,
empire-50ml-clear-18-415-reducer,50 ml Clear Empire Reducer Bottle,SKU,GB-EMP-CLR-50ML-RDC-BKLT,GB-EMP-CLR-50ML-RDC-BKLT,shopify,1000,deny,manual,2.55,active
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-SSLV,GB-EMP-CLR-50ML-RDC-SSLV,shopify,1000,deny,manual,2.27,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-SGLD,GB-EMP-CLR-50ML-RDC-SGLD,shopify,1000,deny,manual,2.27,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-SBLK,GB-EMP-CLR-50ML-RDC-SBLK,shopify,1000,deny,manual,2.27,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-IVLT,GB-EMP-CLR-50ML-RDC-IVLT,shopify,1000,deny,manual,2.55,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-PKLT,GB-EMP-CLR-50ML-RDC-PKLT,shopify,1000,deny,manual,2.55,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-SBLK-T,GB-EMP-CLR-50ML-RDC-SBLK-T,shopify,1000,deny,manual,2.27,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-BRLT,GB-EMP-CLR-50ML-RDC-BRLT,shopify,1000,deny,manual,2.55,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-LBLT,GB-EMP-CLR-50ML-RDC-LBLT,shopify,1000,deny,manual,2.55,
empire-50ml-clear-18-415-reducer,,SKU,GB-EMP-CLR-50ML-RDC-MSLV-T,GB-EMP-CLR-50ML-RDC-MSLV-T,shopify,1000,deny,manual,2.27,
