websiteSku,graceSku,family,capacityMl,color,neckThreadSize,category,applicator,assemblyType,productUrl
GBDiva46RdcrShnSl,GB-DVA-CLR-46ML-RDC-SSLV,Diva,46.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-reducer-shiny-silver-cap
GBDiva46RdcrWht,GB-DVA-CLR-46ML-RDC-WHT,Diva,46.0,Clear,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-reducer-white-cap
GBDiva46SpryCu,GB-DVA-CLR-46ML-SPR-CPR,Diva,46.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-copper-spray-and-cap
GBDiva46SpryMtGl,GB-DVA-CLR-46ML-SPR-MGLD,Diva,46.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-gold-spray-pump-and-cap
GBDiva46SpryMtSl,GB-DVA-CLR-46ML-SPR-MSLV,Diva,46.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-silver-spray-pump-and-cap
GBDiva46SpryShnBlk,GB-DVA-CLR-46ML-SPR-SBLK,Diva,46.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-black-spray-pump-and-cap
GBDiva46SpryShnGl,GB-DVA-CLR-46ML-SPR-SGLD,Diva,46.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-gold-spray-pump-and-cap
GBDiva46SpryShnSl,GB-DVA-CLR-46ML-SPR-SSLV,Diva,46.0,Clear,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-silver-spray-and-cap
GBDivaFrst46AnSpBlk,GB-DVA-FRS-46ML-T-12,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBDivaFrst46AnSpGl,GB-DVA-FRS-46ML-T-13,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap
GBDivaFrst46AnSpIvyGl,GB-DVA-FRS-46ML-T-14,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-gold-collar-cap
GBDivaFrst46AnSpIvySl,GB-DVA-FRS-46ML-T-15,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-ivory-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBDivaFrst46AnSpLvn,GB-DVA-FRS-46ML-T-16,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-lavender-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBDivaFrst46AnSpMtSl,GB-DVA-FRS-46ML-T-17,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap
GBDivaFrst46AnSpPnk,GB-DVA-FRS-46ML-T-18,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap
GBDivaFrst46AnSpRed,GB-DVA-FRS-46ML-T-19,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBDivaFrst46AnSpTslBlk,GB-DVA-FRS-46ML-T-20,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar-ring
GBDivaFrst46AnSpTslGl,GB-DVA-FRS-46ML-T-21,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar-ring
GBDivaFrst46AnSpTslIvyGl,GB-DVA-FRS-46ML-T-22,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar
GBDivaFrst46AnSpTslIvySl,GB-DVA-FRS-46ML-T-23,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBDivaFrst46AnSpTslLvn,GB-DVA-FRS-46ML-T-24,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar-ring
GBDivaFrst46AnSpTslMtSl,GB-DVA-FRS-46ML-T-25,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar-ring
GBDivaFrst46AnSpTslPnk,GB-DVA-FRS-46ML-T-26,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar-ring
GBDivaFrst46AnSpTslRed,GB-DVA-FRS-46ML-T-27,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBDivaFrst46AnSpTslWht,GB-DVA-FRS-46ML-T-28,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer with Tassel,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar
GBDivaFrst46AnSpWht,GB-DVA-FRS-46ML-T-29,Diva,46.0,Frosted,18-415,Glass Bottle,Vintage Bulb Sprayer,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap
GBDivaFrst46DrpCu,GB-DVA-FRS-46ML-DRP-CPR,Diva,46.0,Frosted,18-415,Glass Bottle,Dropper,2-part,
GBDivaFrst46DrpGl,GB-DVA-FRS-46ML-DRP-GLD,Diva,46.0,Frosted,18-415,Glass Bottle,Dropper,2-part,
GBDivaFrst46DrpSl,GB-DVA-FRS-46ML-DRP-SLV,Diva,46.0,Frosted,18-415,Glass Bottle,Dropper,2-part,
GBDivaFrst46RdcrBlkLthr,GB-DVA-FRS-46ML-T-30,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-black-faux-leather-cap
GBDivaFrst46RdcrBrwnLthr,GB-DVA-FRS-46ML-T-31,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-brown-faux-leather-cap
GBDivaFrst46RdcrIvyLthr,GB-DVA-FRS-46ML-T-32,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-ivory-faux-leather-cap
GBDivaFrst46RdcrLBrwnLthr,GB-DVA-FRS-46ML-T-33,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-light-brown-faux-leather-cap
GBDivaFrst46RdcrMtSl,GB-DVA-FRS-46ML-T-34,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-silver-matte-cap
GBDivaFrst46RdcrMtSlTall,GB-DVA-FRS-46ML-T-35,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-tall-silver-matte-cap
GBDivaFrst46RdcrPnkLthr,GB-DVA-FRS-46ML-T-36,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap
GBDivaFrst46RdcrShnBlk,GB-DVA-FRS-46ML-T-37,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-black-shiny-cap
GBDivaFrst46RdcrShnBlkTall,GB-DVA-FRS-46ML-T-38,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap
GBDivaFrst46RdcrShnGl,GB-DVA-FRS-46ML-T-39,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-shiny-gold-cap
GBDivaFrst46RdcrShnSl,GB-DVA-FRS-46ML-T-40,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-shiny-silver-cap
GBDivaFrst46RdcrWht,GB-DVA-FRS-46ML-T-41,Diva,46.0,Frosted,18-415,Glass Bottle,Reducer,3-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-reducer-white-cap
GBDivaFrst46SpryCu,GB-DVA-FRS-46ML-01,Diva,46.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-copper-spray-and-cap
GBDivaFrst46SpryMtGl,GB-DVA-FRS-46ML-02,Diva,46.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap
GBDivaFrst46SpryMtSl,GB-DVA-FRS-46ML-03,Diva,46.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap
GBDivaFrst46SpryShnBlk,GB-DVA-FRS-46ML-04,Diva,46.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-black-spray-pump-and-cap
GBDivaFrst46SpryShnGl,GB-DVA-FRS-46ML-05,Diva,46.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-gold-spray-pump-and-cap
GBDivaFrst46SpryShnSl,GB-DVA-FRS-46ML-06,Diva,46.0,Frosted,18-415,Glass Bottle,Perfume Spray Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-silver-spray-and-cap
LBDiva46LtnClOvrCap,LB-DVA-CLR-46ML-LPM-COCP,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap
LBDiva46LtnCu,LB-DVA-CLR-46ML-LPM-CPR,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-copper-lotion-pump-and-cap
LBDiva46LtnMtGl,LB-DVA-CLR-46ML-LPM-MGLD,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-gold-lotion-pump-and-cap
LBDiva46LtnMtSl,LB-DVA-CLR-46ML-LPM-MSLV,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-matte-silver-lotion-pump-and-cap
LBDiva46LtnShnBlk,LB-DVA-CLR-46ML-LPM-SBLK,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-black-lotion-pump-and-cap
LBDiva46LtnShnGl,LB-DVA-CLR-46ML-LPM-SGLD,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-gold-lotion-pump-and-cap
LBDiva46LtnShnSl,LB-DVA-CLR-46ML-LPM-SSLV,Diva,46.0,Clear,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-glass-bottle-shiny-silver-lotion-pump-and-cap
LBDivaFrst46LtnClOvrCap,LB-DVA-FRS-46ML-T,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap
LBDivaFrst46LtnCu,LB-DVA-FRS-46ML-01,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-copper-lotion-pump-and-cap
LBDivaFrst46LtnMtGl,LB-DVA-FRS-46ML-02,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap
LBDivaFrst46LtnMtSl,LB-DVA-FRS-46ML-03,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap
LBDivaFrst46LtnShnBlk,LB-DVA-FRS-46ML-04,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-black-lotion-pump-and-cap
LBDivaFrst46LtnShnGl,LB-DVA-FRS-46ML-05,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-gold-lotion-pump-and-cap
LBDivaFrst46LtnShnSl,LB-DVA-FRS-46ML-06,Diva,46.0,Frosted,18-415,Glass Bottle,Lotion Pump,2-part,https://www.bestbottles.com/product/diva-design-46-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap
