role,sku,family,status,desktopCandidates,clientCandidates,sourceUrl
component,CpRoll17-415Cu,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/8. CpRoll17-415Cu.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Matte-Copper-Color-17-415
component,CpRoll17-415MattGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/5. CpRoll17-415MattGl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Matte-Gold-Color-17-415
component,CpRoll17-415MattSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/1. CpRoll17-415MattSl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Matte-Silver-Color-17-415
component,CpRoll17-415PnkDot,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/4. CpRoll17-415PnkDot.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Pink-Dot-Color-17-415
component,CpRoll17-415ShnBlk,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/9. CpRoll17-415ShnBlk.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Shiny-Black-Color-17-415
component,CpRoll17-415ShnGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/6. CpRoll17-415ShnGl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Shiny-Gold-Color-17-415
component,CpRoll17-415ShnSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/7. CpRoll17-415ShnSl.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Shiny-Silver-Color-17-415
component,CpRoll17-415SlDot,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/3. CpRoll17-415SlDot.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-Silver-Dot-Color-17-415
component,CpRoll17-415White,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/12. 17-415 Roll on/10. CpRoll17-415White.psd,https://www.bestbottles.com/product/Caps-lids-top-roll-on-bottle-White-Color-17-415
component,Drp18-40015mlBlckBulb,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/4. 18-400 Droppers/2. DRP18-40015mlBlckBulb.psd,https://www.bestbottles.com/product/Dropper-black-rubber-bulb-black-trim-glass-Pipette-15ml
component,Drp18-40015mlShnGlTrimBlkBulb,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/4. 18-400 Droppers/5. DRP18-40015mlShnGlTrimBlkBulb.psd,https://www.bestbottles.com/product/Dropper-black-rubber-bulb--gold-trim-glass-Pipette-15ml
component,Drp18-40015mlShnGlTrimWhiteBulb,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/4. 18-400 Droppers/4. DRP18-40015mlShnGlTrimWhiteBulb.psd,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-gold-trim-glass-Pipette-15ml
component,Drp18-40015mlShnSlTrimBlkBulb,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/4. 18-400 Droppers/3. DRP18-40015mlShnSlTrimBlkBulb.psd,https://www.bestbottles.com/product/Dropper-black-rubber-silver-trim-bulb-glass-Pipette-15ml
component,Drp18-40015mlShnSlTrimWhiteBulb,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/4. 18-400 Droppers/6. DRP18-40015mlShnSlTrimWhiteBulb.psd,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-silver-trim-glass-Pipette-15ml
component,Drp18-40015mlWhiteBulb,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/4. 18-400 Droppers/1. DRP18-40015mlWhiteBulb.psd,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-white-trim-glass-Pipette-15ml
component,Drp18-415Cu,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/29. 18-415 Droppers/Drp18-415Cu.psd,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-copper-trim-glass-Pipette
component,Drp18-415Gl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/29. 18-415 Droppers/Drp18-415Gl.psd,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-gold-trim-glass-Pipette
component,Drp18-415Sl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/29. 18-415 Droppers/Drp18-415Sl.psd,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-silver-trim-glass-Pipette
component,Ltn17-415Blk,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/19. 17-415LtBlk.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/14. 17-415 Lotion /19. Ltn17-415Blk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /19. 17-415LtBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/19. 17-415LtBlk.psd,https://www.bestbottles.com/product/lotion-top-black-color-17-415
component,Ltn17-415Gl,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/18. 17-415LtGl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/14. 17-415 Lotion /18. Ltn17-415Gl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /18. 17-415LtGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/18. 17-415LtGl.psd,https://www.bestbottles.com/product/lotion-top-gold-color-17-415
component,Ltn17-415MattSl,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/17. 17-415LtMattSl..psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/14. 17-415 Lotion /17. Ltn17-415MattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /17. 17-415LtMattSl..psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/17. 17-415LtMattSl.psd,https://www.bestbottles.com/product/lotion-top-matte-silver-color-17-415
component,Ltn18-415Cu,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/16. Ltn18-415Cu.psd,https://www.bestbottles.com/product/lotion-top-copper-color-18-415
component,Ltn18-415MtGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/16. Ltn18-415MtGl.psd,https://www.bestbottles.com/product/lotion-top-matte-gold-color-18-415
component,Ltn18-415MtSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/16. Ltn18-415MtSl.psd,https://www.bestbottles.com/product/lotion-top-matte-silver-color-18-415
component,Ltn18-415MtSlCl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/20. Ltn18-415MtSlCl.psd,https://www.bestbottles.com/product/lotion-top-matte-silver-clear-overcap-color-18-415
component,Ltn18-415ShnBlk,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/18. Ltn18-415ShnBlk.psd,https://www.bestbottles.com/product/lotion-top-shiny-black-color-18-415
component,Ltn18-415ShnGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/17. Ltn18-415ShnGl.psd,https://www.bestbottles.com/product/lotion-top-shiny-gold-color-18-415
component,Ltn18-415ShnSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/8. 18-415 Lotion/21. Ltn18-415ShnSl.psd,https://www.bestbottles.com/product/lotion-top-shiny-silver-color-18-415
component,PB1ozSpryNat,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/17. Additional Bottles/PB1ozSpryNat.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/18. Perfume Glass Bottles with Metal Decoration/PB1ozSpryNat..psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/18. Perfume Glass Bottles with Metal Decoration/PB1ozSpryNat.psd,https://www.bestbottles.com/product/Plastic-Bottle-container-Clear-Natural-sprayer-1oz
component,PB1ozSprySl,,source matching pending; inspect alternate filenames and embedded layers,,,https://www.bestbottles.com/product/Plastic-bottle-container-clear-Silver-sprayer-1oz
component,Spry15-415Blk,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/1. Spry15-415Blk.psd,https://www.bestbottles.com/product/spray-top-shiny-black-color-15-415
component,Spry15-415MattGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/5. Spry15-415MattGl.psd,https://www.bestbottles.com/product/spray-top-matte-gold-color-15-415
component,Spry15-415MattSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/4. Spry15-415MattSl.psd,https://www.bestbottles.com/product/spray-top-matte-silver-color-15-415
component,Spry15-415ShnGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/2. Spry15-415ShnGl.psd,https://www.bestbottles.com/product/spray-top-shiny-gold-color-15-415
component,Spry15-415ShnSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/16. 15-415 Sprayer/3. Spry15-415ShnSl.psd,https://www.bestbottles.com/product/spray-top-shiny-silver-color-15-415
component,Spry17-415Blk,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/13. 17-415SpBlk.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/13. Spry17-415Blk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /13. 17-415SpBlk.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/13. 17-415SpBlk.psd,https://www.bestbottles.com/product/spray-top-black-trim-color-17-415
component,Spry17-415Gl,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/11. 17-415SpGl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/11. Spry17-415Gl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /11. 17-415SpGl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/11. 17-415SpGl.psd,https://www.bestbottles.com/product/spray-top-gold-color-17-415
component,Spry17-415MattSl,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/12. 17-415SpMattSl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/12. Spry17-415MattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /12. 17-415SpMattSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/12. 17-415SpMattSl.psd,https://www.bestbottles.com/product/spray-top-matte-silver-color-17-415
component,Spry17-415Red,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/15. 17-415SpRed.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/15. Spry17-415Red.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /15. 17-415SpRed.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/15. 17-415SpRed.psd,https://www.bestbottles.com/product/spray-top-red-color-17-415
component,Spry17-415ShnSl,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/14. 17-415SpShnSl.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/14. Spry17-415ShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /14. 17-415SpShnSl.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/14. 17-415SpShnSl.psd,https://www.bestbottles.com/product/spray-top-shiny-silver-color-17-415
component,Spry17-415Tur,,"source candidates located; identity, layers and per-bottle fit require review",/Users/jordanrichter/Desktop/Best Bottles/Caps and Sprayers Missing Images/17-415 Lotion & Sprayers/16. 17-415SpTur.psd,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/13. 17-415 Spray/16. Spry17-415Tur.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap /16. 17-415SpTur.psd | /Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/3.  17-415 Bottles/17415 Cap Thumbnails/16. 17-415SpTur.psd,https://www.bestbottles.com/product/spray-top-turquoise-color-17-415
component,Spry18-415Cu,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /15. Spry18-415Cu.psd,https://www.bestbottles.com/product/spray-top-copper-color-18-415
component,Spry18-415MtGl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /11. Spry18-415MtGl.psd,https://www.bestbottles.com/product/spray-top-matte-gold-color-18-415
component,Spry18-415MtSl,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /14. Spry18-415MtSl.psd,https://www.bestbottles.com/product/spray-top-matte-silver-color-18-415
component,Spry18-415ShnBlk,,"source candidates located; identity, layers and per-bottle fit require review",,/Users/jordanrichter/Projects/Clients/Nemat-International/BB-PSD-Files-Master/20. Caps/7. 18-415 Sprayers /13. Spry18-415ShnBlk.psd,https://www.bestbottles.com/product/spray-top-shiny-black-color-18-415
