productId,websiteSku,graceSku,category,family,shape,color,capacity,capacityMl,capacityOz,applicator,capColor,trimColor,capStyle,capHeight,ballMaterial,neckThreadSize,heightWithCap,heightWithoutCap,diameter,bottleWeightG,caseQuantity,qbPrice,webPrice1pc,webPrice10pc,webPrice12pc,stockStatus,itemName,itemDescription,imageUrl,productUrl,dataGrade,bottleCollection,fitmentStatus,graceDescription,assemblyType,componentGroup,verified,importSource
BB-GB-128-0054,GBRndFrst128AnSpTslWht,GB-RND-FRS-128ML-ASP-09,Glass Bottle,Round,,Frosted,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,7.15,,6.79,In Stock,"Round design 128 ml, 4.33oz frosted glass bottle with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Round design 128 ml, 4.33oz frosted glass bottle with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst128AnSpTslWht.gif,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-128-0078,LBRnd128LtnMtSl,LB-RND-CLR-128ML-LPM-MSLV,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Round design 128 ml, 4.33oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes -","Round design 128 ml, 4.33oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes -",https://www.bestbottles.com/images/store/enlarged_pics/LBRnd128LtnMtSl.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-matte-silver-lotion-pump-and-cap,,Round,,,2-part,,false,grace_products_final_json
BB-GB-015-0036,GBCrcl15RollSlSh,GB-CIR-CLR-15ML-ROL-SSLV,Glass Bottle,Circle,,Clear,15 ml (0.51 oz),15,0.51,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price","Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl15RollSlSh.gif,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-shiny-silver-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-010-0007,GBAtom10Pnk,GB-CYL-PNK-10ML-ATM-PNK,Metal Atomizer,Atomizer,,Pink,10 ml (0.34 oz),10,0.34,Atomizer,,,,,,17mm,,,,,,,3.15,,2.99,In Stock,"Pink atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Pink atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Pnk.gif,https://www.bestbottles.com/product/pink-atomizer-design-10-ml-bottle,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
BB-GB-128-0075,LBRnd128LtnClOvrCap,LB-RND-CLR-128ML-LPM-COCP,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Round design 128 ml, 4.33oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round desig","Round design 128 ml, 4.33oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round desig",https://www.bestbottles.com/images/store/enlarged_pics/LBRnd128LtnClOvrCap.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0022,GBCrcl100RdcrLBrwnLthr,GB-CIR-CLR-100ML-RDC-02,Glass Bottle,Circle,,Clear,100 ml (3.38 oz),100,3.38,Reducer,,,,,,18-415,,,,,,,2.3,,2.19,In Stock,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml an","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml an",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrLBrwnLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-030-0011,GBBstn1ozMtlRollonMattSl,GB-BSR-CLR-30ML-MRO-MSLV,Glass Bottle,Boston Round,,Clear,30 ml (1.01 oz),30,1.01,Metal Roller Ball,,,,,,20-400,,,,,,,1.07,,1.02,In Stock,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. Price","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonMattSl.gif,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-matte-silver-cap,,Boston Round,,,3-part,,false,grace_products_final_json
BB-GB-030-0099,GBElgFrst30SpryMattSl,GB-ELG-FRS-30ML-SPR-MSLV,Glass Bottle,Elegant,,Frosted,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,15-415,,,,,,,2.75,,2.61,In Stock,"Elegant design 30 ml, Frosted glass bottle with sprayer and matte silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each","Elegant design 30 ml, Frosted glass bottle with sprayer and matte silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst30SpryMattSl.gif,https://www.bestbottles.com/product/elegant-design-30-ml-frosted-glass-bottle-sprayer-matte-silver-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-050-0164,GBSlk50AnSpRed,GB-SLK-CLR-50ML-ASP-RED,Glass Bottle,Sleek,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,5.55,,5.27,In Stock,"Sleek design 50 ml, 1.7oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of","Sleek design 50 ml, 1.7oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpRed.gif,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-128-0051,GBRndFrst128AnSpTslMtSl,GB-RND-FRS-128ML-ASP-06,Glass Bottle,Round,,Frosted,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,7.15,,6.79,In Stock,"Round design 128 ml, 4.33oz frosted glass bottle with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc","Round design 128 ml, 4.33oz frosted glass bottle with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst128AnSpTslMtSl.gif,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-128-0076,LBRnd128LtnCu,LB-RND-CLR-128ML-LPM-CPR,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Round design 128 ml, 4.33oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes -","Round design 128 ml, 4.33oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes -",https://www.bestbottles.com/images/store/enlarged_pics/LBRnd128LtnCu.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-matte-copper-lotion-pump-and-cap,,Round,,,2-part,,false,grace_products_final_json
BB-GB-128-0082,LBRndFrst128LtnClOvrCap,LB-RND-FRS-128ML-LPM-CLR,Glass Bottle,Round,,Frosted,128 ml (4.33 oz),128,4.33,Lotion Pump,,,,,,18-415,,,,,,,3.55,,3.37,In Stock,"Round design 128 ml, 4.33oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round des","Round design 128 ml, 4.33oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round des",https://www.bestbottles.com/images/store/enlarged_pics/LBRndFrst128LtnClOvrCap.gif,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Round,,,2-part,,false,grace_products_final_json
BB-GB-015-0066,GBElg15RollSlSh,GB-ELG-CLR-15ML-ROL-SSLV,Glass Bottle,Elegant,,Clear,15 ml (0.51 oz),15,0.51,Plastic Roller Ball,,,,,,13-415,,,,,,,0.8,,0.76,In Stock,"Elegant design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pric","Elegant design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Pric",https://www.bestbottles.com/images/store/enlarged_pics/GBElg15RollSlSh.gif,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap,,Elegant,,,3-part,,false,grace_products_final_json
BB-GB-100-0029,GBCrcl100RdcrShnSl,GB-CIR-CLR-100ML-RDC-SSLV,Glass Bottle,Circle,,Clear,100 ml (3.38 oz),100,3.38,Reducer,,,,,,18-415,,,,,,,2.02,,1.92,In Stock,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnSl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-silver-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-030-0012,GBBstn1ozMtlRollonShnSl,GB-BSR-CLR-30ML-MRO-SSLV,Glass Bottle,Boston Round,,Clear,30 ml (1.01 oz),30,1.01,Metal Roller Ball,,,,,,20-400,,,,,,,1.07,,1.02,In Stock,"Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each","Boston round design 30ml, 1oz Clear glass bottle with metal roller plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBBstn1ozMtlRollonShnSl.gif,https://www.bestbottles.com/product/boston-round-design-1-oz-clear-glass-bottle-metal-roller-ball-shiny-silver-cap,,Boston Round,,,3-part,,false,grace_products_final_json
BB-GB-030-0098,GBElgFrst30SpryMattGl,GB-ELG-FRS-30ML-SPR-MGLD,Glass Bottle,Elegant,,Frosted,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,15-415,,,,,,,2.75,,2.61,In Stock,"Elegant design 30 ml, Frosted glass bottle with sprayer and matte gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each","Elegant design 30 ml, Frosted glass bottle with sprayer and matte gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBElgFrst30SpryMattGl.gif,https://www.bestbottles.com/product/elegant-design-30-ml-frosted-glass-bottle-sprayer-matte-gold-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-050-0169,GBSlk50AnSpTslLvn,GB-SLK-CLR-50ML-AST-LVN,Glass Bottle,Sleek,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer with Tassel,,,,,,18-415,,,,,,,6.3,,5.99,In Stock,"Sleek design 50 ml, 1.7oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc","Sleek design 50 ml, 1.7oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpTslLvn.gif,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,,Sleek,,,2-part,,false,grace_products_final_json
BB-DR-000-0069,Drp18-40015mlWhiteBulb,CMP-DRP-WHT-18400-66,Component,Dropper,,,0 ml (0 oz),0,0,,,,,,,18-400,,,,,,,0.45,,0.43,In Stock,"White rubber bulb dropper with white cap. Glass stem length is 66 mm, Thread size 18-400","White rubber bulb dropper with white cap. Glass stem length is 66 mm, Suitable for 1/2 oz boston round bottles. Thread size 18-400",https://www.bestbottles.com/images/store/enlarged_pics/Drp18-40015mlWhiteBulb.gif,https://www.bestbottles.com/product/Dropper-white-rubber-bulb-white-trim-glass-Pipette-15ml,,Dropper,,,component,Dropper Assembly,false,grace_products_final_json
BB-GB-128-0077,LBRnd128LtnMtGl,LB-RND-CLR-128ML-LPM-MGLD,Glass Bottle,Round,,Clear,128 ml (4.33 oz),128,4.33,Lotion Pump,,,,,,18-415,,,,,,,3.05,,2.9,In Stock,"Round design 128 ml, 4.33oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes - 78","Round design 128 ml, 4.33oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Round design bottle is available in 2 sizes - 78",https://www.bestbottles.com/images/store/enlarged_pics/LBRnd128LtnMtGl.gif,https://www.bestbottles.com/product/round-design-128-ml-glass-bottle-matte-gold-lotion-pump-and-cap,,Round,,,2-part,,false,grace_products_final_json
BB-GB-010-0008,GBAtom10Red,GB-CYL-CLR-10ML-ATM-RED,Metal Atomizer,Atomizer,,Clear,10 ml (0.34 oz),10,0.34,Atomizer,,,,,,17mm,,,,,,,3.15,,2.99,In Stock,"Red atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Red atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Red.gif,https://www.bestbottles.com/product/red-atomizer-design-10-ml-bottle,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
BB-GB-001-0002,GB1mlAmbVialWht,GB-VIA-AMB-1ML-WHT-T,Glass Bottle,Vial,,Amber,1 ml (0.03 oz),1,0.03,,,,,,,Plug,,,,,,,0.15,,0.14,In Stock,"Vial style 1 ml amber glass bottle with white applicator. For use with perfume or fragrance oil, essential oil, aromatherapy, sample or trial size. Good for giving samples or for promotions. Price each","Vial style 1 ml amber glass bottle with white applicator. For use with perfume or fragrance oil, essential oil, aromatherapy, sample or trial size. Good for giving samples or for promotions. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GB1mlAmbVialWht.gif,https://www.bestbottles.com/product/Vial-style-1-ml-amber-glass-bottle-white-applicator,,Vial,plug-closure,,complete-set,,false,grace_products_final_json
BB-GB-100-0024,GBCrcl100RdcrMtSlTall,GB-CIR-CLR-100ML-RDC-MSLV-T,Glass Bottle,Circle,,Clear,100 ml (3.38 oz),100,3.38,Reducer,,,,,,18-415,,,,,,,2.02,,1.92,In Stock,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrMtSlTall.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,,Circle,,,3-part,,false,grace_products_final_json
