graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-CYL-CLR-50ML-RDC-SGLD,GBCyl50RdcrShnGl,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Price",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779981704365_cdvoid.png,
GB-CYL-CLR-9ML-MRL-SBLK-01,GBCylSwrl9MtlRollShBlk,Cylinder,"Cylinder swirl design 9ml,1/3 oz glass bottle with metal roller ball plug and shiny black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Swirl,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-CLR-9ML-MRL-SBLK-01_1779613077462_5ocrnn.png,
GB-CYL-FRS-9ML-08,GBTallCylFrst9SprySlSh,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with shiny silver spray. Fine mist sprayer for use with perfumes and colognes. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-08__GBTallCylFrst9SprySlSh__pdp-main__v001.png,
PKG-BOX-BWIN-ORNG,BoxBWndwOrngShade,Gift Box,"Orange Shade design folding carton box with window. Size: 1.5\deep x 1.5""Wide x 3.5\""""High.""""""",,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-BWIN-ORNG__BoxBWndwOrngShade__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-SBLK-T,GBCyl50RdcrShnBlkTall,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes.",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779981776840_e2h7e8.png,
GB-CYL-FRS-9ML-04,GBTallCylFrst9SpryCuMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with matte copper spray. For use with fine mist sprayer for use with perfumes and colognes. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-04__GBTallCylFrst9SpryCuMatt__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-SBLK,GBCyl50RdcrShnBlk,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Pric",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779981838813_wl42ws.png,
GB-CYL-CLR-9ML-MRL-SBLK-02,GBTallCyl9MtlRollBlkSh,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-SBLK-02__GBTallCyl9MtlRollBlkSh__pdp-main__v001.png,
GB-BSR-CBL-60ML-MRL-SGLD,GBBstnBlu2ozMtlRollonGl,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Pr",Cobalt Blue,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779654230501_67glko.png,
GB-CYL-CLR-50ML-RDC-BRLT,GBCyl50RdcrBrwnLthr,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml size",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779981916354_2bfx2n.png,
GB-CYL-CLR-9ML-MRL-MCPR-02,GBTallCyl9MtlRollCuMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-MCPR-02__GBTallCyl9MtlRollCuMatt__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-LBLT,GBCyl50RdcrLBrwnLthr,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100m",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779981988140_a3oycg.png,
GB-CYL-CLR-9ML-MRL-MGLD-02,GBTallCyl9MtlRollGlMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-MGLD-02__GBTallCyl9MtlRollGlMatt__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-04,GBDiva46AnSpLvnRng,Diva,"Diva design 46 ml, 1.64oz clear glass bottle with lavendar vintage style bulb sprayer with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb spra",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779508604549_68ux9e.png,
PKG-BOX-CWIN-BLU,BoxCWndwBlueDots,Gift Box,Blue Shade Dot design folding carton box with window. Size 0.75,Blue,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-CWIN-BLU__BoxCWndwBlueDots__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-SSLV,GBCyl50RdcrShnSl,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Pri",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779982054631_ja1aq7.png,
GB-CYL-CLR-9ML-MRL-SGLD-02,GBTallCyl9MtlRollGlSh,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-SGLD-02__GBTallCyl9MtlRollGlSh__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-02,GBDiva46AnSpIvySlRng,Diva,"Diva design 46 ml, 1.64oz clear glass bottle with Ivory vintage style bulb sprayer with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayer",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779508658491_woposo.png,
GB-CYL-CLR-50ML-RDC-MSLV-T,GBCyl50RdcrMtSlTall,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779982123794_x22e8e.png,
GB-CYL-CLR-9ML-MRL-PKDT-02,GBTallCyl9MtlRollPinkDot,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-PKDT-02__GBTallCyl9MtlRollPinkDot__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-05,GBDiva46AnSpRedRng,Diva,"Diva design 46 ml, 1.64oz clear glass bottle with red vintage style bulb sprayer with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779508721221_1l1bmv.png,
PKG-BOX-CWIN-GNPR,BoxCWndwGreenPrint,Gift Box,Green Print design folding carton box with window. Size 0.75,Green,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-CWIN-GNPR__BoxCWndwGreenPrint__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-MSLV,GBCyl50RdcrMtSl,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Pri",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779982187124_br2gzd.png,
GB-CYL-CLR-9ML-MRL-SLDT-02,GBTallCyl9MtlRollSlDot,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price ea",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-SLDT-02__GBTallCyl9MtlRollSlDot__pdp-main__v001.png,
GB-CYL-BLU-9ML-ROL-WHT,GBCylBlu9RollWht,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. Price",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-WHT_1779632191773_kn413l.png,
PKG-BOX-CWIN-GNSH,BoxCWndwGrnShd,Gift Box,Green Shade design folding carton box with window. Size 0.75,Green,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-CWIN-GNSH__BoxCWndwGrnShd__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-WHT,GBCyl50RdcrWht,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Price each",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779982255484_h1j66i.png,
GB-CYL-CLR-9ML-MRL-MSLV-03,GBTallCyl9MtlRollSlMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-MSLV-03__GBTallCyl9MtlRollSlMatt__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-08,GBDiva46AnSpTslLvnRng,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with lavendar vintage style bulb sprayer with tassel with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vi",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-DVA-CLR-46ML-T-08__GBDiva46AnSpTslLvnRng__pdp-main__v001.png,
GB-CYL-BLU-9ML-ROL-SBLK,GBCylBlu9RollShBlk,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and shiny black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel.",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-SBLK_1779632188767_o8b15h.png,
GB-CYL-CLR-50ML-RDC-PKLT,GBCyl50RdcrPnkLthr,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779982326883_9pcetm.png,
GB-CYL-CLR-9ML-MRL-SSLV-02,GBTallCyl9MtlRollSlSh,Cylinder,"Tall cylinder design 9ml, 1/3oz Clear glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Clear,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-CLR-9ML-MRL-SSLV-02__GBTallCyl9MtlRollSlSh__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-07,GBDiva46AnSpTslIvySlRng,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vinta",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-DVA-CLR-46ML-T-07__GBDiva46AnSpTslIvySlRng__pdp-main__v001.png,
LB-SLM-CLR-50ML-LPM-SBLK,LBSlm50LtnShnBlk,Slim,"Slim design 50 ml, 1.7oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Slim design bottle is a family of bottles availabl",Clear,50 ml (1.69 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/caps/18-415LtBlk.png,
GB-CYL-BLU-9ML-ROL-SGLD,GBCylBlu9RollShnGl,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-SGLD_1779632189485_ggmu63.png,
PKG-BOX-CWIN-SLV,BoxCWndwSlvrSunFlwr,Gift Box,Silver Sunflower design folding carton box with window. Size 0.75,Silver,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-CWIN-SLV__BoxCWndwSlvrSunFlwr__pdp-main__v001.png,
GB-CYL-CLR-50ML-RDC-IVLT,GBCyl50RdcrIvyLthr,Cylinder,"Cylinder design 50 ml, 1.7oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml size",Clear,50 ml (1.69 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779982398125_29bpc1.png,
GB-CYL-FRS-9ML-T-08,GBTallCylFrst9MtlRollSlDot,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and silver cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-08__GBTallCylFrst9MtlRollSlDot__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-09,GBDiva46AnSpTslRedRng,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with red vintage style bulb sprayer with tassel with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-DVA-CLR-46ML-T-09__GBDiva46AnSpTslRedRng__pdp-main__v001.png,
GB-CYL-BLU-9ML-ROL-SSLV,GBCylBlu9RollShnSl,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel.",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-SSLV_1779632191035_qrg6cg.png,
PKG-BOX-CWIN-WHT,BoxCWndwWhite,Gift Box,Plain White folding carton box with window. Size 0.75,Clear,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-CWIN-WHT__BoxCWndwWhite__pdp-main__v001.png,
GB-CYL-FRS-9ML-T-07,GBTallCylFrst9MtlRollPinkDot,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price ea",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-07__GBTallCylFrst9MtlRollPinkDot__pdp-main__v001.png,
GB-DVA-CLR-46ML-T-10,GBDiva46AnSpTslWhtRng,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with white vintage style bulb sprayer with tassel with shiny silver collar cap and jeweled silver ring. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vinta",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779508481668_jvq8ol.png,
GB-CYL-BLU-9ML-ROL-PKDT,GBCylBlu9RollPnkDot,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and pink dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. Pri",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-PKDT_1779632187998_pki1ik.png,
GB-DEC-FRS-4ML-GST-GLD-T,GBHeartFrst4KeyGld,Decorative,"Heart design 4 ml, Frosted glass bottle with gold key chain. For use with perfume or fragrance oil, essential oil. Great for Valentines, gifts, promotions, and wedding and party favors. Price each",Frosted,4 ml (0.14 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/enlarged_pics/GBHeartFrst4KeyGld.gif,
GB-CYL-FRS-9ML-T-09,GBTallCylFrst9MtlRollSlMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-09__GBTallCylFrst9MtlRollSlMatt__pdp-main__v001.png,
GB-CYL-BLU-9ML-ROL-MSLV,GBCylBlu9RollMattSl,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel.",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-MSLV_1779632187139_606dw2.png,
