graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-DMD-CLR-60ML-RDC-IVLT,GBDmnd2ozRdcrIvyLthr,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531262902_7tht5u_9cb82715-ab46-49ae-add7-1d1bc9a10bdc.png?v=1779532072,
LB-CIR-CLR-100ML-LPM-SBLK,LBCrcl100LtnShnBlk,Circle,"Circle design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availab",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779528171434_c8r1wi.png?v=1779528557,
GB-CYL-CBL-5ML-S-01,GBCylBlu5BlkSht,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779554954811_i0kd1e.png?v=1779555174,
GB-DMD-CLR-60ML-RDC-PKLT,GBDmnd2ozRdcrPnkLthr,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531319309_3ut4lh_999d12da-ffc3-46b8-979e-b0d31ba3057c.png?v=1779532068,
LB-CIR-CLR-100ML-LPM-MSLV,LBCrcl100LtnMtSl,Circle,"Circle design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779528229841_0agilf.png?v=1779528554,
CJ-JAR-AMB-5ML-BLK,CJAmb5mlBlkCap,Cream Jar,"Cream glass jar style 5 ml amber bottle with black cap. For use with body butters, creams, and thick lotions. Small trial or sample size. Great for promotions. Price each",Amber,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779532116193_yarfn8.png?v=1779532138,
GB-DMD-CLR-60ML-RDC-SGLD,GBDmnd2ozRdcrShnGl,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531378050_0sxb3r_a88e759a-53a0-499b-bae5-0fc6cd8bbdde.png?v=1779532063,
LB-CIR-CLR-100ML-LPM-SSLV,LBCrcl100LtnShnSl,Circle,"Circle design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779528284617_xhg0dx.png?v=1779528549,
GB-CIR-FRS-50ML-DRP-CPR,GBCrclFrst50DrpCu,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with white dropper with shiny copper collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Circle design is a famiily of bottles avail",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779594200654_m0hdiw_be752105-a042-4b26-9001-a71486d056b4.png?v=1779595593,
GB-DMD-CLR-60ML-RDC-SBLK-T,GBDmnd2ozRdcrShnBlkTall,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531443482_b3f6z2_736fa110-e020-47e9-a115-04bc69893b92.png?v=1779532059,
LB-CIR-CLR-100ML-LPM-CPR,LBCrcl100LtnCu,Circle,"Circle design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779528342155_jtxsqb.png?v=1779528545,
GB-EMP-CLR-50ML-DRP-CPR,GBEmp50DrpCu,Empire,"Empire design 50 ml, 1.7oz  clear glass bottle  with white dropper with shiny copper collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils. Empire design bottle is available in 2 sizes",Clear,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779052584707_trppp5.png?v=1779052853,
GB-DMD-CLR-60ML-RDC-BRLT,GBDmnd2ozRdcrBrwnLthr,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531519593_09sivc_f9e6b841-1fce-458c-9b06-8fa5439d5813.png?v=1779532054,
GB-CIR-FRS-50ML-ASP-LVN,GBCrclFrst50AnSpLvn,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the b",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779594986350_ifbgfu.png?v=1779595675,
GB-BSR-CLR-60ML-BLK-T-01,GBBstn2ozBlkDrpr,Boston Round,"Boston round design 60ml, 2oz Clear glass bottle with black dropper. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizers, and beard oils. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779655937682_2r5y34.png?v=1779660484,
CJ-JAR-CLR-15ML-PNK,CJClr15Pnk,Cream Jar,"Plastic, cream jar style 15 ml bottle with pink cap. For use with body butters, creams, and thick lotions. Small trial or sample size. Great for promotions. Price each",Clear,15 ml (0.51 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779532230576_nhtqs1.png?v=1779532294,
GB-DMD-CLR-60ML-RDC-LBLT,GBDmnd2ozRdcrLBrwnLthr,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531584804_ausiwx.png?v=1779532050,
GB-CIR-FRS-50ML-ASP-PNK,GBCrclFrst50AnSpPnk,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595084261_r461h2.png?v=1779595671,
CJ-JAR-CLR-15ML-WHT,CJClr15Wht,Cream Jar,"Plastic, cream jar style 15 ml bottle with white cap. For use with body butters, creams, and thick lotions. Small trial or sample size. Great for promotions. Price each",Clear,15 ml (0.51 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779532280108_6v9b8i.png?v=1779532422,
GB-DMD-CLR-60ML-RDC-SSLV,GBDmnd2ozRdcrShnSl,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531643642_jem9n0.png?v=1779532046,
GB-CIR-FRS-50ML-ASP-MSLV,GBCrclFrst50AnSpMtSl,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the be",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595139563_e622mt.png?v=1779595667,
CJ-JAR-20ML-WHT,CJWhite20,Cream Jar,"Plastic, cream jar style 20 mlbottle with white cap. For use with body butters, creams, and thick lotions. Small trial or sample size. Great for promotions. Price each",White,20 ml (0.68 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779532329541_91d5uo.png?v=1779532418,
GB-DMD-CLR-60ML-RDC-MSLV-T,GBDmnd2ozRdcrMtSlTall,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531704489_axfwpx.png?v=1779532042,
GB-CIR-FRS-50ML-ASP-IVSL,GBCrclFrst50AnSpIvySl,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595190627_1ilws0.png?v=1779595663,
GB-DMD-CLR-60ML-RDC-MSLV,GBDmnd2ozRdcrMtSl,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531758457_derymf.png?v=1779532039,
GB-FLR-CLR-15ML-SPR-SBLK,GBFlair15SpryBlkSh,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with shiny black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778899450566-4e24382a-3f98-4f27-9c40-91e853e08237.png?v=1779470957,
GB-CIR-FRS-50ML-ASP-SGLD,GBCrclFrst50AnSpGl,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of yo",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595254210_gpiu2n.png?v=1779595659,
GB-DMD-CLR-60ML-RDC-SBLK,GBDmnd2ozRdcrShnBlk,Diamond,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779531813092_7o4ehk.png?v=1779532034,
GB-FLR-CLR-15ML-SPR-SGLD,GBFlair15SpryGlSh,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with shiny gold spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778899506984-71fd730a-8cba-40a9-b0c3-a38a42307161.png?v=1779470953,
GB-CIR-FRS-50ML-ASP-IVGD,GBCrclFrst50AnSpIvyGl,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595309934_2fptwg.png?v=1779595655,
GB-CIR-FRS-50ML-ASP-WHT,GBCrclFrst50AnSpWht,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595367308_lnw7le.png?v=1779595651,
LB-CYL-CLR-100ML-LPM-SBLK,LBCyl100LtnShnBlk,Cylinder,"Cylinder design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder design is a family of bottles avai",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779522101489_36tk88.png?v=1779522244,
GB-FLR-CLR-15ML-SPR-SSLV,GBFlair15SprySlSh,Flair,"Flair design 15ml, 1/2oz Clear glass bottle with shiny silver spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778899562005-dedff90e-f44b-43ae-af03-3939f02e8fa8.png?v=1779470949,
GB-CIR-FRS-50ML-ASP-RED,GBCrclFrst50AnSpRed,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779595429637_9oj904.png?v=1779595647,
LB-CYL-CLR-100ML-LPM-SGLD,LBCyl100LtnShnGl,Cylinder,"Cylinder design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder design is a family of bottles avail",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779522162296_7s1tnp.png?v=1779522240,
LB-CYL-CLR-100ML-LPM-SSLV,LBCyl100LtnShnSl,Cylinder,"Cylinder design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder design is a family of bottles ava",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779522217405_0kruae.png?v=1779522463,
LB-CYL-CLR-100ML-LPM-MGLD,LBCyl100LtnMtGl,Cylinder,"Cylinder design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder design is a family of bottles avail",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779522406806-daeab11a-960c-4972-a498-07ac70a79dbc_e8c79737-518e-4907-8afd-162592942362.png?v=1779522538,
LB-CYL-CLR-100ML-LPM-MSLV,LBCyl100LtnMtSl,Cylinder,"Cylinder design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder design is a family of bottles ava",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779522325807_uig76d.png?v=1779522459,
LB-CYL-CLR-100ML-LPM-CPR,LBCyl100LtnCu,Cylinder,"Cylinder design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Cylinder design is a family of bottles ava",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779522387003_hcp34d.png?v=1779522453,
LB-DVA-CLR-100ML-LPM-MGLD,LBDiva100LtnMtGl,Diva,"Diva design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 3",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489639716_109lxa.png?v=1779490538,
LB-DVA-CLR-100ML-LPM-SGLD,LBDiva100LtnShnGl,Diva,"Diva design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in 3",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489692198_saodbe.png?v=1779490534,
LB-DVA-CLR-100ML-LPM-SBLK,LBDiva100LtnShnBlk,Diva,"Diva design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489746374_5ymo5t.png?v=1779490528,
LB-DVA-CLR-100ML-LPM-MSLV,LBDiva100LtnMtSl,Diva,"Diva design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489802585_stls6q.png?v=1779490524,
LB-CYL-AMB-9ML-LPM-BLK,LBCylAmb9LtnBlk,Cylinder,"Cylinder design 9ml,1/3 oz amber glass bottle with treatment pump with black trim and plastic overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Price each",Amber,9 ml (0.3 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779612923455_fuz5gs.png?v=1779628525,
LB-DVA-CLR-100ML-LPM-SSLV,LBDiva100LtnShnSl,Diva,"Diva design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489858223_06au19.png?v=1779490519,
LB-DVA-CLR-100ML-LPM-CPR,LBDiva100LtnCu,Diva,"Diva design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva bottle family is available in",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489906230_38dtcj.png?v=1779490515,
GB-APT-BLU-15ML-BLU-T,GB15ApthBlue,Apothecary,"Apothecary style  15 ml blue glass bottle with blue glass stopper. For use with perfume or fragrance oil, essential oil, aromatherapy. Good for displaying products.  These are hand made bottles with ground glass stoppers. The stoppers are not leak proof,",Cobalt Blue,15 ml (0.51 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778823478110-79eb0dc4-9a89-4f42-b5ea-b38e93a9890a.png?v=1779470502,
GB-APT-CLR-30ML-T,GB1ozApth,Apothecary,"Apothecary style 30ml clear glass bottle with glass stopper. For use with perfume or fragrance oil, essential oil, aromatherapy. Good for displaying products. These are hand made bottles with ground glass stoppers. The stoppers are not leak proof, and wil",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1778828347060-23fefdc5-30bd-4dbd-92d2-450d59440fb4.png?v=1779568821,
LB-ELG-CLR-100ML-LPM-OVCP-T,LBElg100WhtClOvrCp,Elegant,"Elegant design 100 ml, 3 1/2oz  clear glass bottle  with white rectangular with clear over the cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. .  Elegant bottle is a family of bottles available in 5ml, 15ml, 30m",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1780314368174_p6g2df.png?v=1780901338,
LB-EMP-CLR-100ML-LPM-MGLD,LBEmp100LtnMtGl,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes,",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779088994150_lh4ahl.png?v=1779091221,
LB-DVA-CLR-30ML-LPM-COCP,LBDiva30LtnClOvrCap,Diva,"Diva design 30 ml, 1oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Our Classic Diva",Clear,30 ml (1.01 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779134630172_j75dkh_f6048b7b-0455-454d-aeed-3c1b3f77453b.png?v=1779470823,
LB-EMP-CLR-100ML-LPM-SGLD,LBEmp100LtnShnGl,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes,",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779089060128_6i8bhi.png?v=1779091217,
LB-EMP-CLR-100ML-LPM-SBLK,LBEmp100LtnShnBlk,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes,",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779089118479_xk6ji4.png?v=1779091213,
LB-EMP-CLR-100ML-LPM-MSLV,LBEmp100LtnMtSl,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779089178403_gcf7zy.png?v=1779091210,
GB-DEC-CLR-118ML,GBPearClear4ozStpr,Apothecary,Apothecary style 4oz Clear Pear Bottle with glass stopper. 118ml (3.99oz). Semi-automatic handmade bottle with proper fitting stopper. Not leak proof. For perfumes and fragrance oils.,Clear,118 ml (3.99 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779428594734_i2bufx_a27d7809-c4d2-4b55-831f-b9657db29a92.png?v=1779470583,
LB-EMP-CLR-100ML-LPM-SSLV,LBEmp100LtnShnSl,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779089250099_duearg.png?v=1779091206,
LB-EMP-CLR-100ML-LPM-OVCP-T,LBEmp100WhtClOvrCp,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is ava",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779089325306_w5zfv3.png?v=1779091204,
LB-EMP-CLR-100ML-LPM-CPR,LBEmp100LtnCu,Empire,"Empire design 100 ml, 3 1/2oz clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire design bottle is available in 2 sizes",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779089387770_1wfyca.png?v=1779091199,
GB-EMP-CLR-50ML-ASP-GLD,GBEmp50AnSpGl,Empire,"Empire design 50 ml, 1.7oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your",Clear,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779053148318_g6s99j.png?v=1779133097,
LB-CIR-FRS-50ML-LPM-CLR,LBCrclFrst50LtnClOvrCap,Circle,"Circle design 50 ml, 1.7oz frosted glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle des",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779596274720_ih7m55.png?v=1779596387,
GB-EMP-CLR-50ML-ASP-LVN,GBEmp50AnSpLvn,Empire,"Empire design 50 ml, 1.7oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779053202144_qqh81g.png?v=1779133093,
