id,grace_sku,website_sku,category,family,capacity,neck_thread_size,item_name,item_description,image_url,price_1,price_10,price_12,in_stock,product_url,compatible_components_count,color,canonical_slug,colorSource,csvLastUpdatedAt,convexSyncedAt
BB-GB-060-0074,GB-DMD-CLR-60ML-RDC-BRLT,GBDmnd2ozRdcrBrwnLthr,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrBrwnLthr.gif,2.15,,2.04,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-brown-faux-leather-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0075,GB-DMD-CLR-60ML-RDC-IVLT,GBDmnd2ozRdcrIvyLthr,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrIvyLthr.gif,2.15,,2.04,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-ivory-faux-leather-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0076,GB-DMD-CLR-60ML-RDC-LBLT,GBDmnd2ozRdcrLBrwnLthr,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrLBrwnLthr.gif,2.15,,2.04,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-light-brown-faux-leather-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0079,GB-DMD-CLR-60ML-RDC-PKLT,GBDmnd2ozRdcrPnkLthr,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrPnkLthr.gif,2.15,,2.04,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-pink-faux-leather-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0082,GB-DMD-CLR-60ML-RDC-SGLD,GBDmnd2ozRdcrShnGl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrShnGl.gif,1.87,,1.78,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-shiny-gold-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0083,GB-DMD-CLR-60ML-RDC-SSLV,GBDmnd2ozRdcrShnSl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrShnSl.gif,1.87,,1.78,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-shiny-silver-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0077,GB-DMD-CLR-60ML-RDC-MSLV,GBDmnd2ozRdcrMtSl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrMtSl.gif,1.87,,1.78,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-silver-matte-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0081,GB-DMD-CLR-60ML-RDC-SBLK-T,GBDmnd2ozRdcrShnBlkTall,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrShnBlkTall.gif,1.87,,1.78,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-tall-black-shiny-cap,45.0,black,diamond-60ml-black-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0078,GB-DMD-CLR-60ML-RDC-MSLV-T,GBDmnd2ozRdcrMtSlTall,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrMtSlTall.gif,1.87,,1.78,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-tall-silver-matte-cap,45.0,clear,diamond-60ml-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0084,GB-DMD-CLR-60ML-RDC-WHT,GBDmnd2ozRdcrWht,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozRdcrWht.gif,1.87,,1.78,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-reducer-white-cap,45.0,white,diamond-60ml-white-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0088,GB-DMD-CLR-60ML-SPR-SBLK,GBDmnd2ozSpryShnBlk,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozSpryShnBlk.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-shiny-black-spray-pump-and-capblack-shiny-cap,45.0,black,diamond-60ml-black-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0089,GB-DMD-CLR-60ML-SPR-SGLD,GBDmnd2ozSpryShnGl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozSpryShnGl.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-shiny-gold-spray-pump-and-cap,45.0,clear,diamond-60ml-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0090,GB-DMD-CLR-60ML-SPR-SSLV,GBDmnd2ozSpryShnSl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozSpryShnSl.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-shiny-silver-spray-and-capshiny-silver-cap,45.0,clear,diamond-60ml-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0072,GB-DMD-CLR-60ML-ASP-WHT,GBDmnd2ozAnSpWht,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau","Diamond design 60ml, 2 ounce  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",https://www.bestbottles.com/images/store/enlarged_pics/GBDmnd2ozAnSpWht.gif,5.75,,5.46,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-white-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,white,diamond-60ml-white-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0167,LB-DMD-CLR-60ML-LPM-CPR,LBDmnd2ozLtnCu,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce clear glass bottle with matte copper lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnCu.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-matte-copper-lotion-pump-and-cap,45.0,clear,diamond-60ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0168,LB-DMD-CLR-60ML-LPM-MGLD,LBDmnd2ozLtnMtGl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce clear glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnMtGl.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-matte-gold-lotion-pump-and-cap,45.0,clear,diamond-60ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0169,LB-DMD-CLR-60ML-LPM-MSLV,LBDmnd2ozLtnMtSl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce clear glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnMtSl.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-matte-silver-lotion-pump-and-capsilver-matte-cap,45.0,clear,diamond-60ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0170,LB-DMD-CLR-60ML-LPM-SBLK,LBDmnd2ozLtnShnBlk,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnShnBlk.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-shiny-black-lotion-pump-and-capblack-shiny-cap,45.0,black,diamond-60ml-black-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0171,LB-DMD-CLR-60ML-LPM-SGLD,LBDmnd2ozLtnShnGl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce clear glass bottle with shiny gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnShnGl.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-shiny-gold-lotion-pump-and-cap,45.0,clear,diamond-60ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0172,LB-DMD-CLR-60ML-LPM-SSLV,LBDmnd2ozLtnShnSl,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each","Diamond design 60ml, 2 ounce clear glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnShnSl.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-shiny-silver-lotion-pump-and-capshiny-silver-cap,45.0,clear,diamond-60ml-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-060-0166,LB-DMD-CLR-60ML-LPM-COCP,LBDmnd2ozLtnClOvrCap,Glass Bottle,Diamond,60 ml (2.03 oz),18-415,"Diamond design 60ml, 2 ounce clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic,","Diamond design 60ml, 2 ounce clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic,",https://www.bestbottles.com/images/store/enlarged_pics/LBDmnd2ozLtnClOvrCap.gif,2.9,,2.76,True,https://www.bestbottles.com/product/diamond-design-2-oz-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,45.0,clear,diamond-60ml,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0117,GB-DVA-CLR-100ML-AST-BLK,GBDiva100AnSpTslBlk,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslBlk.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-black-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,black,diva-100ml-black-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0118,GB-DVA-CLR-100ML-AST-GLD,GBDiva100AnSpTslGl,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslGl.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0119,GB-DVA-CLR-100ML-AST-IVGD,GBDiva100AnSpTslIvyGl,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslIvyGl.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0120,GB-DVA-CLR-100ML-AST-IVSL,GBDiva100AnSpTslIvySl,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslIvySl.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0121,GB-DVA-CLR-100ML-AST-LVN,GBDiva100AnSpTslLvn,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Lavender vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Lavender vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers en",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslLvn.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-lavender-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0123,GB-DVA-CLR-100ML-AST-PNK,GBDiva100AnSpTslPnk,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslPnk.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-pink-vintage-style-sprayer-with-tassel-shiny-gold-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0124,GB-DVA-CLR-100ML-AST-RED,GBDiva100AnSpTslRed,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Red vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Red vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslRed.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-red-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0122,GB-DVA-CLR-100ML-AST-MSLV,GBDiva100AnSpTslMtSl,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with Silver vintage style bulb sprayer with tassel with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha","Diva design 100 ml, 3 1/2oz  clear glass bottle  with Silver vintage style bulb sprayer with tassel with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enha",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslMtSl.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-matte-silver-vintage-style-sprayer-with-tassel-matte-silver-collar,45.0,clear,diva-100ml-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0125,GB-DVA-CLR-100ML-AST-WHT,GBDiva100AnSpTslWht,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with White vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan","Diva design 100 ml, 3 1/2oz  clear glass bottle  with White vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpTslWht.gif,7.05,,6.7,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-white-vintage-style-sprayer-with-tassel-shiny-silver-collar,45.0,white,diva-100ml-white-antiquespray-tassel,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0109,GB-DVA-CLR-100ML-ASP-BLK,GBDiva100AnSpBlk,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut","Diva design 100 ml, 3 1/2oz  clear glass bottle  with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpBlk.gif,6.3,,5.99,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-black-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,black,diva-100ml-black-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0110,GB-DVA-CLR-100ML-ASP-GLD,GBDiva100AnSpGl,Glass Bottle,Diva,100 ml (3.38 oz),18-415,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you","Diva design 100 ml, 3 1/2oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you",https://www.bestbottles.com/images/store/enlarged_pics/GBDiva100AnSpGl.gif,6.3,,5.99,True,https://www.bestbottles.com/product/diva-design-100-ml-glass-bottle-gold-vintage-style-sprayer-shiny-gold-collar-cap,45.0,clear,diva-100ml-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
