family,product_group_slug,sku,website_sku,product_media_count,issue,recommended_next_action,convex_image_url,product_media_sample
Teardrop,teardrop-9ml-clear-ground-glassapplicator,GB-TRD-CLR-9ML,GBTRDPClear,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBTRDPClear.gif,
Sprayer,fine-mist-sprayer-15-415,CMP-SPR-BLK-15-415,Spry15-415Blk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Spry15-415Blk.gif,
Slim,slim-50ml-clear-18-415-reducer,GB-SLM-CLR-50ML-RDC-WHT,GBSlm50RdcrWht,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm50RdcrWht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-RDC-SBLK-01__GBSlm50RdcrShnBlk__pdp-main__v001.png?v=1781252507 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-RDC-MSLV-01__GBSlm50RdcrMtSl__pdp-main__v001_4b263bce-47b1-4e5e-9464-c9a97754fbe3.png?v=1781252507 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-RDC-MSLV-01__GBSlm50RdcrMtSl__pdp-main__v001.png?v=1781252507 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLM-CLR-50ML-RDC-SBLK-01__GBSlm50RdcrShnBlk__pdp-main__v001_7fa305a7-534b-4f68-a29b-c5e653a35cd2.png?v=1781252507
Teardrop,teardrop-9ml-green-ground-glassapplicator,GB-TRD-GRN-9ML,GBTRDPGreen,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBTRDPGreen.gif,
Roll-On Cap,roll-on-fitment-17-415,CMP-ROC-BLK-17415-DOT,CpRoll17-415BlkDot,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CpRoll17-415BlkDot.gif,
Roll-On Cap,lotion-pump-17-415,CMP-LPM-BLK-17-415,Ltn17-415Blk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Ltn17-415Blk.gif,
Vial,vial-4ml-clear-13-425-dropper,GB-VIA-CLR-3ML-02,GBVAmb1DrmBlkDrpr,3,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBVAmb1DrmBlkDropper.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-01_1779591588193_lkb8xp.png?v=1781252520 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-03_1779591587418_5hxspz.png?v=1781252520 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-04_1779591586493_gri8rc.png?v=1781252521
Sprayer,fine-mist-sprayer-17-415,CMP-SPR-BLK-17-415-01,Spry17-415Blk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/Spry17-415Blk.gif,
Rectangle,tall-rectangle-10ml-clear-13-415-rollon,GB-RCT-CLR-10ML-MRL,GBTallRect10MtlRollPinkDo,11,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTallRect10MtlRollPinkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-BKDT-02__GBTallRect10MtlRollBlkDot__pdp-main__v001.png?v=1781252449 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SBLK-02__GBTallRect10MtlRollBlkSh__pdp-main__v001.png?v=1781252450 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MCPR-02__GBTallRect10MtlRollCuMatt__pdp-main__v001.png?v=1781252450 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MGLD-02__GBTallRect10MtlRollGlMatt__pdp-main__v001.png?v=1781252449 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SGLD-02__GBTallRect10MtlRollGlSh__pdp-main__v001.png?v=1781252449
Sprayer,vintage-bulb-sprayer-18-415,CMP-SPR-BKSL-18-415-02,AnSp18-415Blk,6,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/AnSp18-415Blk.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-LVN-18-415-01__AnSp18-415Lvn__pdp-main__v001.png?v=1781251882 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-MSLV-18-415-01__AnSp18-415MtSl__pdp-main__v001.png?v=1781251882 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVSL-18-415-01__AnSp18-415IvySl__pdp-main__v001.png?v=1781251881 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-01__AnSp18-415IvyGl__pdp-main__v001.png?v=1781251881 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-WHT-18-415-01__AnSp18-415Wht__pdp-main__v001.png?v=1781251881
Vial,vial-4ml-clear-13-425,GB-VIA-CLR-3ML-S-01,GBV1DrmBlackCapSht,6,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBVial1DrmBlackCapSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-04_1779591581512_s2utyc.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-06_1779591580692_dgp9h4.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-08_1779591578010_j8hscb.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-03_1779591578860_bv0fy6.png?v=1781251680 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-VIA-CLR-3ML-S-05_1779591582309_5jq23a.png?v=1781251680
Cap/Closure,cap-closure-18-415,CMP-CAP-BLK-18415-LTR,CP18-415BlkLthr,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP18-415BlkLthr.gif,
Cap/Closure,cap-closure-18-415,CMP-CAP-MSLV-18415-S,CP18-415MtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CP18-415MtSl.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-LVN,GBSlk100AnSpLvn,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpLvn.gif,
Sprayer,fine-mist-sprayer-18-415,CMP-SPR-MTCP-18-415-03,Spry18-415Cu,15,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/Spry18-415Cu.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-SHGD-18-415-05__Spry18-415ShnGl__pdp-main__v001.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-BLK-18-415-02__AnSpTsl18-415Blk__pdp-main__v001_63c8c56f-5265-486a-b36d-936dfb2cb501.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-01__AnSp18-415IvyGl__pdp-main__v001_a7aa6bbe-2238-4b4d-995b-ddf97692da26.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVGD-18-415-02__AnSpTsl18-415IvyGl__pdp-main__v001_d72e8275-77b9-4797-8746-84b981074862.png?v=1781252123 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/CMP-SPR-IVSL-18-415-01__AnSp18-415IvySl__pdp-main__v001_4f430eab-d3fc-4f6b-b4c1-1c8484d5bbd1.png?v=1781252123
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-PNK,GBSlk100AnSpPnk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpPnk.gif,
Roll-On Cap,roll-on-fitment-20-400,CMP-ROC-MBLK-20400-T,CPRoll20-400TallMattBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/CPRoll20-400TallMattBlk.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-MSLV,GBSlk100AnSpMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpMtSl.gif,
Sleek,sleek-30ml-clear-18-415-dropper,GB-SLK-CLR-30ML-DRP-CPR,GBSlk30DrpCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30DrpCu.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-IVSL,GBSlk100AnSpIvySl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpIvySl.gif,
Slim,slim-30ml-clear-18-415-dropper,GB-SLM-CLR-30ML-DRP-CPR,GBSlm30DrpCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30DrpCu.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-GLD,GBSlk100AnSpGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpGl.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-IVGD,GBSlk100AnSpIvyGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpIvyGl.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-WHT,GBSlk100AnSpWht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpWht.gif,
Sleek,sleek-5ml-clear-13-415,GB-SLK-CLR-5ML-S,GBSleek5BlkSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek5BlkSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-GLD-T__GBSleek5Gl__pdp-main__v001.png?v=1781251752 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-5ML-SLV-T__GBSleek5Sl__pdp-main__v001.png?v=1781251751
Sleek,sleek-100ml-clear-18-415-antiquespray,GB-SLK-CLR-100ML-ASP-RED,GBSlk100AnSpRed,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpRed.gif,
Tulip,tulip-5ml-amber-13-415,GB-DEC-AMB-5ML-S,GBTulipAmb5BlkSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTulipAmb5BlkSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-GLD-T__GBTulipAmb5Gl__pdp-main__v001.png?v=1781251764 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-CYL-AMB-5ML-SLV-T__GBTulipAmb5Sl__pdp-main__v001.png?v=1781251764
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-LVN,GBSlk100AnSpTslLvn,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslLvn.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-IVGD,GBSlk100AnSpTslIvyGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslIvyGl.gif,
Sleek,sleek-8ml-clear-13-415,GB-SLK-CLR-8ML-S,GBSleek8BlkSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8BlkSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-SLV-T__GBSleek8Sl__pdp-main__v001.png?v=1781251799 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-GLD-T__GBSleek8Gl__pdp-main__v001.png?v=1781251799
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-IVSL,GBSlk100AnSpTslIvySl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslIvySl.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-WHT,GBSlk100AnSpTslWht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslWht.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-PNK,GBSlk100AnSpTslPnk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslPnk.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-RED,GBSlk100AnSpTslRed,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslRed.gif,
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-MSLV,GBSlk100AnSpTslMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslMtSl.gif,
Rectangle,footed-rectangle-10ml-clear-13-415,GB-RCT-CLR-10ML-BLK-S-01,GBRect10BlkSht,2,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10BlkSht.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-GLD-T-01__GBRect10Gl__pdp-main__v001.png?v=1781251843 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SLV-T-01__GBRect10Sl__pdp-main__v001.png?v=1781251843
Sleek,sleek-100ml-clear-18-415-antiquespray-tassel,GB-SLK-CLR-100ML-AST-GLD,GBSlk100AnSpTslGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk100AnSpTslGl.gif,
Decorative,marble-10ml-clear-17-52mm,GB-DEC-CLR-10ML-T,GBMtlMrblLarge,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBMtlMrblLarge.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-PNK,GBSlm100AnSpPnk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpPnk.gif,
Decorative,marble-5ml-clear-17-52mm,GB-DEC-CLR-5ML-T,GBMtlMrblSmall,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBMtlMrblSmall.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-IVGD,GBSlm100AnSpIvyGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpIvyGl.gif,
Royal,royal-14ml-clear-11mm,GB-RYL-CLR-14ML-T,GBMtlCylGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBMtlCylGl.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-LVN,GBSlm100AnSpLvn,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpLvn.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-GLD,GBSlm100AnSpGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpGl.gif,
Decorative,genie-32ml-cobalt-blue-ground,GB-GNI-BLU-32ML,GB1ozGenieBl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GB1ozGenieBl.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-IVSL,GBSlm100AnSpIvySl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpIvySl.gif,
Decorative,genie-32ml-clear-ground,GB-GNI-CLR-32ML,GB1ozGenieCl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GB1ozGenieCl.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-RED,GBSlm100AnSpRed,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpRed.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-MSLV,GBSlm100AnSpMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpMtSl.gif,
Slim,slim-100ml-clear-18-415-antiquespray,GB-SLM-CLR-100ML-ASP-WHT,GBSlm100AnSpWht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpWht.gif,
Rectangle,footed-rectangle-10ml-clear-13-415-rollon,GB-RCT-CLR-10ML-ROL-SBLK-01,GBRect10RollBlkSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10RollBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-BKDT-01__GBRect10MtlRollBlkDot__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SBLK-01__GBRect10MtlRollBlkSh__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MCPR-01__GBRect10MtlRollCuMatt__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MGLD-01__GBRect10MtlRollGlMatt__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SGLD-01__GBRect10MtlRollGlSh__pdp-main__v001.png?v=1781252443
Slim,slim-100ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-100ML-AST-PNK,GBSlm100AnSpTslPnk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpTslPnk.gif,
Slim,slim-100ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-100ML-AST-GLD,GBSlm100AnSpTslGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpTslGl.gif,
Decorative,pear-355ml-clear-ground-glassapplicator,GB-DEC-CLR-355ML-T,GBCB12ozPear,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBCB12ozPear.gif,
Slim,slim-100ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-100ML-AST-IVGD,GBSlm100AnSpTslIvyGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpTslIvyGl.gif,
Rectangle,footed-rectangle-10ml-clear-13-415-rollon,GB-RCT-CLR-10ML-ROL-SGLD-01,GBRect10RollGlSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10RollGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-BKDT-01__GBRect10MtlRollBlkDot__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SBLK-01__GBRect10MtlRollBlkSh__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MCPR-01__GBRect10MtlRollCuMatt__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MGLD-01__GBRect10MtlRollGlMatt__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SGLD-01__GBRect10MtlRollGlSh__pdp-main__v001.png?v=1781252443
Square,square-15ml-clear-13-415-finemist,GB-SQR-CLR-15ML-SPR-SGLD,GBSqr15SpryGlSh,5,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSqr15SpryGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-SPR-SBLK.png?v=1781252577 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-SPR-MSLV__GBSqr15SprySlMatt__pdp-main__v001.png?v=1781252576 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-SPR-MBLU__GBSqr15SpryBluMatt__pdp-main__v001.png?v=1781252576 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-SPR-MCPR__GBSqr15SpryCuMatt__pdp-main__v001.png?v=1781252576 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SQR-CLR-15ML-SPR-MGLD__GBSqr15SpryGlMatt__pdp-main__v001.png?v=1781252576
Slim,slim-100ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-100ML-AST-IVSL,GBSlm100AnSpTslIvySl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpTslIvySl.gif,
Rectangle,footed-rectangle-10ml-clear-13-415-rollon,GB-RCT-CLR-10ML-ROL-PKDT-01,GBRect10RollPinkDot,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10RollPinkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-BKDT-01__GBRect10MtlRollBlkDot__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SBLK-01__GBRect10MtlRollBlkSh__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MCPR-01__GBRect10MtlRollCuMatt__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-MGLD-01__GBRect10MtlRollGlMatt__pdp-main__v001.png?v=1781252443 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-MRL-SGLD-01__GBRect10MtlRollGlSh__pdp-main__v001.png?v=1781252443
Slim,slim-100ml-clear-18-415-antiquespray-tassel,GB-SLM-CLR-100ML-AST-LVN,GBSlm100AnSpTslLvn,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm100AnSpTslLvn.gif,
