graceSku,websiteSku,productId,family,capacityMl,heightWithoutCap,heightWithCap,diameter,widthMm,depthMm,bottleWeightG,verified,measurementSource,importSource
GB-CIR-FRS-50ML-ASP-08,GBCrclFrst50AnSpTslRed,BB-GB-050-0055,Circle,50,87 ±1 mm,109 ±2 mm,72 ±1 mm,72,23,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,catalog-sync-2026-07-20-master-truth
GB-CIR-FRS-50ML-ASP-09,GBCrclFrst50AnSpTslWht,BB-GB-050-0056,Circle,50,87 ±1 mm,109 ±2 mm,72 ±1 mm,72,23,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,catalog-sync-2026-07-20-master-truth
GB-CIR-FRS-50ML-ASP-BLK,GBCrclFrst50AnSpBlk,BB-GB-050-0040,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-IVGD,GBCrclFrst50AnSpIvyGl,BB-GB-050-0042,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-IVSL,GBCrclFrst50AnSpIvySl,BB-GB-050-0043,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-LVN,GBCrclFrst50AnSpLvn,BB-GB-050-0044,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-MSLV,GBCrclFrst50AnSpMtSl,BB-GB-050-0045,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-PNK,GBCrclFrst50AnSpPnk,BB-GB-050-0046,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-RED,GBCrclFrst50AnSpRed,BB-GB-050-0047,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-SGLD,GBCrclFrst50AnSpGl,BB-GB-050-0041,Circle,50,87 ±1 mm,115 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-ASP-WHT,GBCrclFrst50AnSpWht,BB-GB-050-0057,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-DRP-CPR,GBCrclFrst50DrpCu,BB-GB-050-0058,Circle,50,87 ±1 mm,110 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-DRP-SGLD,GBCrclFrst50DrpGl,BB-GB-050-0059,Circle,50,87 ±1 mm,110 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-DRP-SLV,GBCrclFrst50DrpSl,BB-GB-050-0060,Circle,50,87 ±1 mm,110 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-RDC-01,GBCrclFrst50RdcrBrwnLthr,BB-GB-050-0062,Circle,50,87 ±1 mm,101 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-RDC-02,GBCrclFrst50RdcrLBrwnLthr,BB-GB-050-0064,Circle,50,87 ±1 mm,101 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-RDC-BLK,GBCrclFrst50RdcrBlkLthr,BB-GB-050-0061,Circle,50,87 ±1 mm,101 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-RDC-IVR,GBCrclFrst50RdcrIvyLthr,BB-GB-050-0063,Circle,50,87 ±1 mm,101 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-RDC-MSLV,GBCrclFrst50RdcrMtSl,BB-GB-050-0065,Circle,50,87 ±1 mm,91 ±1 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-RDC-PNK,GBCrclFrst50RdcrPnkLthr,BB-GB-050-0066,Circle,50,87 ±1 mm,101 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-RDC-SBLK,GBCrclFrst50RdcrShnBlk,BB-GB-050-0067,Circle,50,87 ±1 mm,91 ±1 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-RDC-SBLK-T,GBCrclFrst50RdcrShnBlkTall,BB-GB-050-0068,Circle,50,87 ±1 mm,99 ±1 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-RDC-SGLD,GBCrclFrst50RdcrShnGl,BB-GB-050-0069,Circle,50,87 ±1 mm,91 ±1 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-RDC-SSLV,GBCrclFrst50RdcrShnSl,BB-GB-050-0070,Circle,50,87 ±1 mm,91 ±1 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-RDC-WHT,GBCrclFrst50RdcrWht,BB-GB-050-0071,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CIR-FRS-50ML-SPR-CPR,GBCrclFrst50SpryCu,BB-GB-050-0072,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-SPR-MGLD,GBCrclFrst50SpryMtGl,BB-GB-050-0073,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-SPR-MSLV,GBCrclFrst50SpryMtSl,BB-GB-050-0074,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-SPR-SBLK,GBCrclFrst50SpryShnBlk,BB-GB-050-0075,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-SPR-SGLD,GBCrclFrst50SpryShnGl,BB-GB-050-0076,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-FRS-50ML-SPR-SSLV,GBCrclFrst50SpryShnSl,BB-GB-050-0077,Circle,50,87 ±1 mm,112 ±2 mm,72 ±1 mm,72,23,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CIR-WHT-15ML-WHT-S,GBCrcl15WhtSht,BB-GB-015-0046,Circle,15,60 ±1 mm,62 ±1 mm,50 ±0.5 mm,50,17,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-5ML-GLD-T,GBTulipAmb5Gl,BB-GB-005-0099,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,25.62,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-5ML-MRL-BKDT,GBTulipAmb5MtlRollBlkDot,BB-GB-005-0100,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-MCPR,GBTulipAmb5MtlRollCuMatt,BB-GB-005-0102,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-MGLD,GBTulipAmb5MtlRollGlMatt,BB-GB-005-0103,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-MSLV,GBTulipAmb5MtlRollSlMatt,BB-GB-005-0107,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-PKDT,GBTulipAmb5MtlRollPinkDot,BB-GB-005-0105,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-SBLK,GBTulipAmb5MtlRollBlkSh,BB-GB-005-0101,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-SGLD,GBTulipAmb5MtlRollGlSh,BB-GB-005-0104,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-SLDT,GBTulipAmb5MtlRollSlDot,BB-GB-005-0106,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-MRL-SSLV,GBTulipAmb5MtlRollSlSh,BB-GB-005-0108,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,26,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-BKDT,GBTulipAmb5RollBlkDot,BB-GB-005-0109,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,24,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-MCPR,GBTulipAmb5RollCuMatt,BB-GB-005-0111,Tulip,5,45 ±0.5 mm,72 ±1 mm,23 ±0.5 mm,23,23,24,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-MGLD,GBTulipAmb5RollGlMatt,BB-GB-005-0112,Tulip,5,45 ±0.5 mm,72 ±1 mm,23 ±0.5 mm,23,23,24,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-MSLV,GBTulipAmb5RollSlMatt,BB-GB-005-0116,Tulip,5,45 ±0.5 mm,72 ±1 mm,23 ±0.5 mm,23,23,24,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-PKDT,GBTulipAmb5RollPinkDot,BB-GB-005-0114,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,24,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-SBLK,GBTulipAmb5RollBlkSh,BB-GB-005-0110,Tulip,5,45 ±0.5 mm,72 ±1 mm,23 ±0.5 mm,23,23,24,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-SGLD,GBTulipAmb5RollGlSh,BB-GB-005-0113,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,24,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-SLDT,GBTulipAmb5RollSlDot,BB-GB-005-0115,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,24,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-ROL-SSLV,GBTulipAmb5RollSlSh,BB-GB-005-0117,Tulip,5,45 ±0.5 mm,72 ±1 mm,23 ±0.5 mm,23,23,24,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SLV-T,GBTulipAmb5Sl,BB-GB-005-0118,Tulip,5,45 ±0.5 mm,57 ±1 mm,23 ±0.5 mm,23,23,25.62,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-5ML-SPR-MBLK,GBTulipAmb5SpryBlkMatt,BB-GB-005-0119,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-MBLU,GBTulipAmb5SpryBluMatt,BB-GB-005-0121,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-MCPR,GBTulipAmb5SpryCuMatt,BB-GB-005-0122,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-MGLD,GBTulipAmb5SpryGlMatt,BB-GB-005-0123,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-MSLV,GBTulipAmb5SprySlMatt,BB-GB-005-0125,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-SBLK,GBTulipAmb5SpryBlkSh,BB-GB-005-0120,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-SGLD,GBTulipAmb5SpryGlSh,BB-GB-005-0124,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-SPR-SSLV,GBTulipAmb5SprySlSh,BB-GB-005-0126,Tulip,5,45 ±0.5 mm,65 ±1 mm,23 ±0.5 mm,23,23,27,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-AMB-5ML-WHT-S,GBTulipAmb5WhtSht,BB-GB-005-0127,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,23,23,25.62,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-BKDT,GBCylAmb9MtlRollBlkDot,BB-GB-009-0029,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-MCPR,GBCylAmb9MtlRollMattCu,BB-GB-009-0030,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-MGLD,GBCylAmb9MtlRollMattGl,BB-GB-009-0031,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-MSLV,GBCylAmb9MtlRollMattSl,BB-GB-009-0032,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-PKDT,GBCylAmb9MtlRollPnkDot,BB-GB-009-0033,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-SBLK,GBCylAmb9MtlRollShBlk,BB-GB-009-0034,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-SGLD,GBCylAmb9MtlRollShnGl,BB-GB-009-0035,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-SLDT,GBCylAmb9MtlRollSlDot,BB-GB-009-0037,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-SSLV,GBCylAmb9MtlRollShnSl,BB-GB-009-0036,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-MRL-WHT,GBCylAmb9MtlRollWht,BB-GB-009-0038,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-BKDT,GBCylAmb9RollBlkDot,BB-GB-009-0039,Cylinder,9,70 ±1 mm,83 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-MCPR,GBCylAmb9RollMattCu,BB-GB-009-0040,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-MGLD,GBCylAmb9RollMattGl,BB-GB-009-0041,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-MSLV,GBCylAmb9RollMattSl,BB-GB-009-0042,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-PKDT,GBCylAmb9RollPnkDot,BB-GB-009-0043,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-SBLK,GBCylAmb9RollShBlk,BB-GB-009-0044,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-SGLD,GBCylAmb9RollShnGl,BB-GB-009-0045,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-SLDT,GBCylAmb9RollSlDot,BB-GB-009-0047,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-SSLV,GBCylAmb9RollShnSl,BB-GB-009-0046,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-ROL-WHT,GBCylAmb9RollWht,BB-GB-009-0048,Cylinder,9,70 ±1 mm,75 ±1 mm,21 ±0.5 mm,21,21,30.14,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-SPR-BLK,GBCylAmb9SpryBlk,BB-GB-009-0049,Cylinder,9,70 ±1 mm,96 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-SPR-GLD,GBCylAmb9SpryGl,BB-GB-009-0050,Cylinder,9,70 ±1 mm,96 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-SPR-MSLV,GBCylAmb9SpryMattSl,BB-GB-009-0051,Cylinder,9,70 ±1 mm,96 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-SPR-RED,GBCylAmb9SpryRd,BB-GB-009-0052,Cylinder,9,70 ±1 mm,96 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-SPR-SSLV,GBCylAmb9SpryShSl,BB-GB-009-0053,Cylinder,9,70 ±1 mm,96 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-AMB-9ML-SPR-TRQ,GBCylAmb9SpryTur,BB-GB-009-0054,Cylinder,9,70 ±1 mm,96 ±1 mm,20 ±0.5 mm,20,20,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLK-10ML-ATM-BLK-01,GBAtom10Blk,BB-GB-010-0001,Atomizer,10,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,23,23,28.93,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLK-10ML-ATM-BLK-02,GBAtom10BlkDot,BB-GB-010-0002,Atomizer,10,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,23,23,28.93,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLK-50ML-MRL-BLK,GBCyl50MtlRollBlk,BB-GB-050-0096,Cylinder,50,98 ±1 mm,116 ±2 mm,37 ±0.5 mm,37,37,101,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-BLK-50ML-ROL-BLK,GBCyl50RollBlk,BB-GB-050-0110,Cylinder,50,98 ±1 mm,116 ±2 mm,37 ±0.5 mm,37,37,101,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-CYL-BLK-5ML-ATM-BLK,GBAtom5Blk,,Atomizer,5,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,18,18,25.62,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,manual_reconciliation
GB-CYL-BLK-5ML-ATM-BLK-02,GBAtom5BlkDot,,Atomizer,5,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,18,18,25.62,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,manual_reconciliation
GB-CYL-BLK-9ML-SPR-BLK,GBCylSwrl9SpryBlk,BB-GB-009-0127,Cylinder,9,74 ±1 mm,98 ±1 mm,21 ±0.5 mm,21,21,30.14,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,addMissingFineMistSprayers_2026-02-26
GB-CYL-BLU-10ML-ATM-BLU,GBAtom10Blu,BB-GB-010-0003,Atomizer,10,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,23,23,28.93,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLU-5ML-ATM-BLU,GBAtom5Blu,BB-GB-005-0003,Atomizer,5,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,18,18,25.62,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLU-5ML-CAP-SBLK,GBCylBlu5BlkShSht,,Cylinder,5,53 ±1 mm Item Diameter: 17 ±0.,59 ±1 mm Item Height without C,18.4,18.4,18.4,25.62,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,master_v8.3_enrichment_20260423
GB-CYL-BLU-5ML-GLD-T,GBCylBlu5Gl,BB-GB-005-0039,Cylinder,5,53 ±1 mm,65 ±1 mm,17 ±0.5 mm,17,17,25.62,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLU-5ML-MCPR-S,GBCylBlu5CuSht,,Cylinder,5,60 ±1 mm,80 ±1 mm,18 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-CYL-BLU-5ML-MGLD-S,GBCylBlu5GlMattSht,,Cylinder,5,60 ±1 mm,80 ±1 mm,18 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-CYL-BLU-5ML-MRL-BKDT,GBCylBlu5MtlRollBlkDot,BB-GB-005-0040,Cylinder,5,53 ±1 mm,65 ±1 mm,17 ±0.5 mm,17,17,25.62,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-CYL-BLU-5ML-MRL-MCPR,GBCylBlu5MtlRollCuMatt,BB-GB-005-0042,Cylinder,5,53 ±1 mm,65 ±1 mm,17 ±0.5 mm,17,17,25.62,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
