graceSku,websiteSku,productId,productGroupId,productGroupSlug,family,category,bottleCollection,shape,color,capacityMl,capacityOz,material,glassFinish,axisSemantics,heightWithoutCap_raw,heightWithCap_raw,diameter_raw,capHeight_raw,neckThreadSize,convexWidthMm_live,convexDepthMm_live,widthDepthIndependent,canon_bodyHeightMm,canon_bodyHeight_source,canon_bodyHeight_confidence,canon_widthAxisMm,canon_widthAxis_source,canon_widthAxis_confidence,canon_secondAxisMm,canon_secondAxis_status,canon_heightWithCapMm,conflict_flags,applicator,capStyle,capColor,trimColor,ballMaterial,assemblyType,bottleWeightG,dataGrade,verified,importSource,stockStatus,websiteTruthStatus,readinessStatus,readinessIssues,measurementSource,site_status,site_heightMm,site_heightWithCapMm,site_diameterMm,site_widthMm,site_depthMm,site_dimsRaw,site_url,site_measuredRenderUrl,site_depthviewRenderUrl,site_agreement,imageUrl,productUrl,itemName
GB-CIR-CLR-100ML-SPR-MGLD,GBCrcl100SpryMtGl,BB-GB-100-0032,kh792dysy50xqhkcpamhfby00x83jews,circle-100ml-clear-18-415-perfumespray,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,130 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),130.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Matte Gold,,,2-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,130.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 130 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-gold-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100SpryMtGl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100SpryMtGl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryMtGl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-gold-spray-pump-and-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and b"
GB-CIR-CLR-100ML-SPR-MSLV,GBCrcl100SpryMtSl,BB-GB-100-0033,kh792dysy50xqhkcpamhfby00x83jews,circle-100ml-clear-18-415-perfumespray,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,130 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),130.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Matte Silver,,,2-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,130.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 130 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-silver-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100SpryMtSl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100SpryMtSl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryMtSl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-matte-silver-spray-pump-and-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and"
GB-CIR-CLR-100ML-SPR-SBLK,GBCrcl100SpryShnBlk,BB-GB-100-0034,kh792dysy50xqhkcpamhfby00x83jews,circle-100ml-clear-18-415-perfumespray,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,130 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),130.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Black,,,2-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,130.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 130 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-black-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100SpryShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100SpryShnBlk.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryShnBlk.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-black-spray-pump-and-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny black spray pump. For use with cologne, Eau de Parfum, air freshner, face and "
GB-CIR-CLR-100ML-SPR-SGLD,GBCrcl100SpryShnGl,BB-GB-100-0035,kh792dysy50xqhkcpamhfby00x83jews,circle-100ml-clear-18-415-perfumespray,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,130 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),130.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Gold,,,2-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,130.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 130 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-gold-spray-pump-and-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100SpryShnGl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100SpryShnGl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryShnGl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-gold-spray-pump-and-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and b"
GB-CIR-CLR-100ML-SPR-SSLV,GBCrcl100SpryShnSl,BB-GB-100-0036,kh792dysy50xqhkcpamhfby00x83jews,circle-100ml-clear-18-415-perfumespray,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,130 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),130.0,convex_widthaxis_corrected_by_site(was=78.0),Perfume Spray Pump,Spray,Shiny Silver,,,2-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,130.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 130 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-silver-spray-and-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100SpryShnSl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100SpryShnSl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100SpryShnSl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-shiny-silver-spray-and-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and"
GB-CIR-CLR-100ML-RDC-BKLT,GBCrcl100RdcrBlkLthr,BB-GB-100-0019,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,118 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),118.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Faux Leather,Black Leather,,,3-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,118.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 118 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-black-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrBlkLthr.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrBlkLthr.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrBlkLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-black-faux-leather-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and"
GB-CIR-CLR-100ML-RDC-01,GBCrcl100RdcrBrwnLthr,BB-GB-100-0020,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,118 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),118.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Brown Leather,,,3-part,99,B — no cap color; no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,118.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 118 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-brown-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrBrwnLthr.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrBrwnLthr.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrBrwnLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-brown-faux-leather-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and"
GB-CIR-CLR-100ML-RDC-IVR,GBCrcl100RdcrIvyLthr,BB-GB-100-0021,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,118 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),118.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Ivory Leather,,,3-part,99,B — no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,118.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 118 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrIvyLthr.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrIvyLthr.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrIvyLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-ivory-faux-leather-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and"
GB-CIR-CLR-100ML-RDC-02,GBCrcl100RdcrLBrwnLthr,BB-GB-100-0022,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,118 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),118.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Light Brown Leather,,,3-part,99,B — no cap color; no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,118.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 118 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrLBrwnLthr.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrLBrwnLthr.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrLBrwnLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-light-brown-faux-leather-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash o"
GB-CIR-CLR-100ML-RDC-MSLV,GBCrcl100RdcrMtSl,BB-GB-100-0023,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,109 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),109.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Matte Silver,,,3-part,99,B — no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,109.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 109 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-silver-matte-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrMtSl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrMtSl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrMtSl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-silver-matte-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfu"
GB-CIR-CLR-100ML-RDC-MSLV-T,GBCrcl100RdcrMtSlTall,BB-GB-100-0024,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,116 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),116.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Tall,Matte Silver,,,3-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,116.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 116 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrMtSlTall.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrMtSlTall.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrMtSlTall.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-silver-matte-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and "
GB-CIR-CLR-100ML-RDC-PNK,GBCrcl100RdcrPnkLthr,BB-GB-100-0025,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,118 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),118.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Pink Leather,,,3-part,99,B — no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,118.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 118 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrPnkLthr.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrPnkLthr.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrPnkLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and "
GB-CIR-CLR-100ML-RDC-SBLK,GBCrcl100RdcrShnBlk,BB-GB-100-0026,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,109 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),109.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Black,,,3-part,99,A,false,grace_products_final_json,In Stock,truth_conflict,ready,,catalog,live,105.0,109.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 109 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-black-shiny-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrShnBlk.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnBlk.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-black-shiny-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfum"
GB-CIR-CLR-100ML-RDC-SBLK-01,GBCrcl100RdcrShnBlk,BB-GB-100-0026,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,Standard,Clear,100,3.5,Glass,Clear,flat,105 ±2 mm,109 ±2 mm,78 ±1 mm,,18-415,,,,105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),109.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Black,,,,99,A,false,aios_live_confirmed_reconciliation_20260508,In Stock,truth_conflict,needs-reference,missing_reference,catalog,live,105.0,109.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 109 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-black-shiny-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrShnBlk.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrShnBlk.gif,H:agree;W:DISAGREE(site=89.0),https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779404922940_funqun.png?v=1779405336,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-black-shiny-cap,Circle 100 ml (3.38 oz) Clear Glass Bottle with Reducer Shiny Black Cap
GB-CIR-CLR-100ML-RDC-SBLK-T,GBCrcl100RdcrShnBlkTall,BB-GB-100-0027,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,116 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),116.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Tall,Shiny Black,,,3-part,99,B — no thread,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,116.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 116 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrShnBlkTall.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrShnBlkTall.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnBlkTall.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-tall-black-shiny-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and p"
GB-CIR-CLR-100ML-RDC-SGLD,GBCrcl100RdcrShnGl,BB-GB-100-0028,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,109 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),109.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Gold,,,3-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,109.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 109 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-gold-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrShnGl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrShnGl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnGl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-gold-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume"
GB-CIR-CLR-100ML-RDC-SSLV,GBCrcl100RdcrShnSl,BB-GB-100-0029,kh741zv7sp0q3nry2g2gm6se7183jw9w,circle-100ml-clear-18-415-reducer,Circle,Glass Bottle,Circle,,Clear,100,3.38,Glass,Clear,flat,105 ±2 mm,109 ±2 mm,78 ±1 mm,,18-415,78.0,78.0,no(copy-of-diameter),105.0,catalog+site-confirmed,high,89.0,live-site-pdp,high,29.0,from-live-site(Item Depth),109.0,convex_widthaxis_corrected_by_site(was=78.0),Reducer,Screw Cap,Shiny Silver,,,3-part,99,A,false,grace_products_final_json,In Stock,ready,ready,,catalog,live,105.0,109.0,,89.0,29.0,Item Capacity: 100 ml (3.38 oz) | Item Height with Cap: 109 ±2 mm | Item Height without Cap: 105 ±2 mm | Item Width: 89 ±1 mm | Item Depth: 29 ±0.5 mm | Neck Thread Size: 18-415,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-silver-cap,https://www.bestbottles.com/images/store/measured/GBCrcl100RdcrShnSl.gif,https://www.bestbottles.com/images/store/depthview/GBCrcl100RdcrShnSl.gif,H:agree;W:DISAGREE(site=89.0),https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrShnSl.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-shiny-silver-cap,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfu"
